/c/en/test	/c/la/terstus	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/en/test	/c/la/testari	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/en/test	/c/la/testis	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/en/test	/c/la/testum	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/en/test/n	/c/ar/اختبار	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ast/prueba	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/cs/test	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/cs/zkouška	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/de/probe	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/el/δοκιμασια	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/el/δοκιμη	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/en/academia	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/n	/c/en/botany	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/n	/c/en/breeze	1.0	/d/wiktionary/en	/r/Antonym
/c/en/test/n	/c/en/calciferous	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/challenge	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/en/challenge	1.0	/d/wiktionary/fr	/r/Synonym
/c/en/test/n	/c/en/cricket	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/n	/c/en/cupel	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/durability	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/echinoderm	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/endoskeleton	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/evaluate	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/examination	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/examination	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/en/examination	1.0	/d/wiktionary/fr	/r/Synonym
/c/en/test/n	/c/en/examine	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/example_concept/n	0.5	/d/dbpedia/en	/r/IsA
/c/en/test/n	/c/en/marine_biology	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/n	/c/en/normally_test	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/n	/c/en/obsolete	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/n	/c/en/quiz	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/en/quiz	1.0	/d/wiktionary/fr	/r/Synonym
/c/en/test/n	/c/en/recess	1.0	/d/wiktionary/en	/r/Antonym
/c/en/test/n	/c/en/sand_dollar	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/sea_urchin	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/seed_coat	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/session	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/term	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/test	1.0	/d/dbpedia/en	/r/SenseOf
/c/en/test/n	/c/en/test	1.0	/d/wiktionary/de	/r/SenseOf
/c/en/test/n	/c/en/test	1.0	/d/wiktionary/en	/r/SenseOf
/c/en/test/n	/c/en/test	1.0	/d/wiktionary/fr	/r/SenseOf
/c/en/test/n	/c/en/test	1.0	/d/wordnet/3.1	/r/SenseOf
/c/en/test/n	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/en/test/n	/c/en/test_match	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/testa	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/trial	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/en/trial	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/en/trial	1.0	/d/wiktionary/fr	/r/Synonym
/c/en/test/n	/c/en/witness	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/n	/c/es/prueba	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/fa/ازمایش	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/fi/koe	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/fi/koetus	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/fr/anatomie	1.0	/d/wiktionary/fr	/r/HasContext
/c/en/test/n	/c/fr/coupelle	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/fr/désuet	1.0	/d/wiktionary/fr	/r/HasContext
/c/en/test/n	/c/fr/essai	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/fr/examen	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/fr/jugement	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/fr/match	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/fr/politique	1.0	/d/wiktionary/fr	/r/HasContext
/c/en/test/n	/c/fr/psychologie	1.0	/d/wiktionary/fr	/r/HasContext
/c/en/test/n	/c/fr/sport	1.0	/d/wiktionary/fr	/r/HasContext
/c/en/test/n	/c/fr/test	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/fr/épreuve	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/fr/épreuve	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/n	/c/gd/dearbhadh	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/gd/feuchainn	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/he/מבחן	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/hi/चुनौती	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/hu/próba	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/it/prova	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/it/verifica	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ja/実験	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ja/試練	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ko/검사	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/nl/proef	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/nl/test	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/pt/prova	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/pt/teste	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ro/probă	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ru/испытание	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ru/проба	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/ru/тест	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sh/test	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sh/тест	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sl/preizkus	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sl/preizkušnja	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sq/prova	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sq/provë	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sv/prov	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sv/prövning	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/sw/jaribio	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/tr/deneme	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/tr/test	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/zh/試驗	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/n	/c/zh/试验	1.0	/d/wiktionary/en	/r/Synonym
/c/en/test/v	/c/en/academics	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/v	/c/en/attest	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/chemistry	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/v	/c/en/contest	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/cupel	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/cupellation	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/detest	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/obsolete	1.0	/d/wiktionary/en	/r/HasContext
/c/en/test/v	/c/en/protest	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/reagent	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/refine	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/test	1.0	/d/wiktionary/en	/r/SenseOf
/c/en/test/v	/c/en/test	1.0	/d/wiktionary/fr	/r/SenseOf
/c/en/test/v	/c/en/testament	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/en/will	1.0	/d/wiktionary/en	/r/RelatedTo
/c/en/test/v	/c/fr/tester	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test/v	/c/fr/tâter	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/en/test_case	/c/en/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/en/test_drive	/c/en/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/en/test_flight	/c/en/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/en/test_run	/c/en/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/en/test_tube	/c/en/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/en/tester	/c/en/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/en/tests	/c/en/test/n	1.0	/d/wiktionary/de	/r/FormOf
/c/en/trial/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/en/trial/n	/c/en/trial	1.0	/d/wordnet/3.1	/r/SenseOf
/c/en/wheat	/c/en/field	2.0	/d/conceptnet/4/en	/r/AtLocation
/c/es/ensayo/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/es/ensayo/n	/c/es/ensayo	1.0	/d/wordnet/3.1	/r/SenseOf
/c/es/examen/n	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/es/examen/n	/c/es/examen	1.0	/d/dbpedia/en	/r/SenseOf
/c/es/prueba/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/es/prueba/n	/c/es/prueba	1.0	/d/wordnet/3.1	/r/SenseOf
/c/es/sistema_educativo_de_estados_unidos	/c/en/education_in_united_states	0.5	/d/dbpedia/en	/r/Synonym
/c/es/tengo/v	/c/es/tener	1.0	/d/wiktionary/en	/r/FormOf
/c/es/tengo/v	/c/es/tengo	1.0	/d/wiktionary/en	/r/SenseOf
/c/es/test/n	/c/en/test	1.0	/d/wiktionary/en	/r/RelatedTo
/c/es/test/n	/c/es/prueba	1.0	/d/wiktionary/en	/r/Synonym
/c/es/test/n	/c/es/test	1.0	/d/wiktionary/en	/r/SenseOf
/c/eu/azterketa/n	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/eu/azterketa/n	/c/eu/azterketa	1.0	/d/dbpedia/en	/r/SenseOf
/c/eu/entsegu/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/eu/entsegu/n	/c/eu/entsegu	1.0	/d/wordnet/3.1	/r/SenseOf
/c/eu/proba/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/eu/proba/n	/c/eu/proba	1.0	/d/wordnet/3.1	/r/SenseOf
/c/eu/saiakuntza/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/eu/saiakuntza/n	/c/eu/saiakuntza	1.0	/d/wordnet/3.1	/r/SenseOf
/c/fa/آزمون	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/fa/آموزش_در_ایالات_متحده_آمریکا	/c/en/education_in_united_states	0.5	/d/dbpedia/en	/r/Synonym
/c/fi/koe/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/fi/koe/n	/c/fi/koe	1.0	/d/wordnet/3.1	/r/SenseOf
/c/fi/tentti	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/fi/testi/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/fi/testi/n	/c/fi/testi	1.0	/d/wordnet/3.1	/r/SenseOf
/c/fil/pagsusulit	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/fr/devoir_surveillé	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/fr/essai/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/fr/essai/n	/c/fr/essai	1.0	/d/wordnet/3.1	/r/SenseOf
/c/fr/système_éducatif_des_états_unis	/c/en/education_in_united_states	0.5	/d/dbpedia/en	/r/Synonym
/c/fr/test	/c/en/test	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/fr/test	/c/la/testa	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/fr/test/n	/c/ar/اختبار	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/cs/test	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/cs/testování	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/de/probe	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/de/test	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/en/marine_biology	1.0	/d/wiktionary/en	/r/HasContext
/c/fr/test/n	/c/en/test	1.0	/d/wiktionary/en	/r/RelatedTo
/c/fr/test/n	/c/en/test	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/fr/test/n	/c/es/prueba	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fa/ازمایش	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fi/koe	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fr/calcaire	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/capacité	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/carapace	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fr/chitineux	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/concours	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/coque	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fr/coquille	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/dur	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/essai	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/examen	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/externe	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/fait	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/hypothèse	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/interrogation	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fr/invertébré	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/opération	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/produit	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/questionnaire	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/fr/technique	1.0	/d/wiktionary/fr	/r/HasContext
/c/fr/test/n	/c/fr/test	1.0	/d/wiktionary/en	/r/SenseOf
/c/fr/test/n	/c/fr/test	1.0	/d/wiktionary/fr	/r/SenseOf
/c/fr/test/n	/c/fr/test	1.0	/d/wordnet/3.1	/r/SenseOf
/c/fr/test/n	/c/fr/véracité	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/vérification	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/vérifier	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/épreuve	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/fr/évaluation	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/test/n	/c/hu/próba	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/it/prova	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/it/verifica	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/ja/実験	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/ko/검사	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/nl/proef	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/nl/test	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/pt/prova	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/pt/teste	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/ru/проба	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/ru/тест	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/sq/prova	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/sq/provë	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/sv/prov	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/sv/prövning	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/tr/deneme	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/tr/test	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/ur/imtehan	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/zh/試驗	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/n	/c/zh/试验	1.0	/d/wiktionary/fr	/r/Synonym
/c/fr/test/v	/c/fr/argot	1.0	/d/wiktionary/fr	/r/HasContext
/c/fr/test/v	/c/fr/test	1.0	/d/wiktionary/fr	/r/SenseOf
/c/fr/test/v	/c/fr/tester	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fr/tester	/c/fr/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/fr/épreuve/n	/c/en/test/n	2.0	/d/wordnet/3.1	/r/Synonym
/c/fr/épreuve/n	/c/fr/épreuve	1.0	/d/wordnet/3.1	/r/SenseOf
/c/fro/test	/c/la/testum	0.25	/d/wiktionary/en	/r/EtymologicallyRelatedTo
/c/fro/test/n	/c/fr/pot	1.0	/d/wiktionary/fr	/r/RelatedTo
/c/fro/test/n	/c/fro/test	1.0	/d/wiktionary/fr	/r/SenseOf
/c/he/מבחן	/c/en/test/n	0.5	/d/dbpedia/en	/r/Synonym
/c/hu/a_lélek_kész_de_a_test_erőtlen	/c/hu/test/n	1.0	/d/wiktionary/en	/r/DerivedFrom
/c/hu/a_testben	/c/hu/test/n	1.0	/d/wiktionary/de	/r/FormOf
/c/hu/a_testek	/c/hu/test/n	1.0	/d/wiktionary/de	/r/FormOf
/c/hu/a_testekben	/c/hu/test/n	1.0	/d/wiktionary/de	/r/FormOf
