word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
たくさん,多々,9,9,9,9,10,8,8,9,7,8,7,adverb,yes,,,no
たくさん,ずらりと,7,9,5,8,6,7,7,5,5,6,5,adverb,yes,,,no
たくさん,思い切り,7.6,8,7,8,9,6,6,3,4,7,6,adverb,yes,,,no
たくさん,思いっきり,4,0,2,2,8,8,4,5,5,0,2,adverb,yes,,,no
たくさん,ずらり,7,6,5,6,9,9,4,7,4,3,6,adverb,yes,,,no
たくさん,整然と,2.4,2,2,0,2,6,2,6,1,2,2,adverb,yes,,,no
たびたび,時折,5.2,2,6,7,2,9,3,5,8,6,7,adverb,yes,,,no
たびたび,しきりに,7.6,7,5,8,9,9,7,6,7,8,7,adverb,yes,,,no
たびたび,しばしば,7.2,8,2,8,9,9,8,8,9,9,6,adverb,yes,,,no
たびたび,度々,10,10,10,10,10,10,10,10,10,10,10,adverb,yes,,,no
たまに,度々,3.4,6,6,5,0,0,7,9,3,0,3,adverb,yes,,,no
たまに,まあまあ,5.8,6,7,5,9,2,7,7,7,8,3,adverb,yes,,,no
たまに,時折,8,8,7,8,9,8,7,8,6,8,6,adverb,yes,,,no
たまに,時々,8.6,10,9,9,8,7,8,9,6,6,6,adverb,yes,,,no
たまに,しばしば,3.2,3,8,3,0,2,3,6,0,1,7,adverb,yes,,,no
たまに,結構,1,1,3,0,1,0,3,3,0,5,1,adverb,yes,,,no
たまに,時おり,8.2,9,6,7,9,10,7,7,9,7,7,adverb,yes,,,no
だんだん,順に,5.4,2,2,4,9,10,7,5,4,7,4,adverb,yes,,,no
だんだん,順次,7.2,5,6,7,9,9,7,5,7,7,4,adverb,yes,,,no
ちょっと,少し,7.8,8,7,8,8,8,9,8,8,8,8,adverb,yes,,,no
ちょっと,結構,1.2,2,3,1,0,0,4,5,2,0,6,adverb,yes,,,no
ちょっと,少々,7.8,8,6,8,9,8,7,7,8,8,8,adverb,yes,,,no
ちょっと,なかなか,4.4,2,3,4,6,7,4,5,5,3,6,adverb,yes,,,no
どうしても,いかにも,5,6,6,8,1,4,6,0,4,3,3,adverb,yes,,,no
どうせ,結局,6.8,9,8,4,8,5,10,9,7,6,3,adverb,yes,,,no
どうせ,どだい,7.6,8,9,8,8,5,8,9,8,7,7,adverb,yes,,,no
どうせ,所詮,7.4,5,8,6,8,10,8,5,9,7,7,adverb,yes,,,no
とうとう,もはや,3.6,6,5,7,0,0,4,6,3,5,5,adverb,yes,,,no
どうにか,辛くも,6,7,5,7,6,5,7,8,8,8,7,adverb,yes,,,no
どうにか,ようやく,6,8,6,5,8,3,7,8,3,8,6,adverb,yes,,,no
どうにか,何とぞ,6.8,8,6,6,7,7,7,8,6,8,7,adverb,yes,,,no
どうにか,なんとか,7.4,8,7,7,9,6,7,7,7,9,7,adverb,yes,,,no
どうにか,辛うじて,8.4,9,10,8,9,6,5,9,7,8,7,adverb,yes,,,no
どうにか,やっと,8,8,8,7,9,8,7,7,9,8,7,adverb,yes,,,no
どうやら,なんせ,4.8,7,6,1,5,5,3,6,2,0,6,adverb,yes,,,no
どうやら,何しろ,4,7,6,1,0,6,3,6,2,0,6,adverb,yes,,,no
どだい,所詮,7.6,8,5,8,9,8,7,8,9,9,5,adverb,yes,,,no
とても,一段と,5.8,8,5,5,8,3,7,6,3,8,7,adverb,yes,,,no
とても,ぐんと,4.2,6,4,4,7,0,6,6,6,9,5,adverb,yes,,,no
とても,かなり,7.8,8,6,8,9,8,7,9,8,9,8,adverb,yes,,,no
とても,いっそう,5.6,3,7,7,6,5,4,3,3,3,3,adverb,yes,,,no
とても,ずっと,5.2,4,6,0,7,9,3,5,5,5,2,adverb,yes,,,no
とにかく,いかんせん,4.4,5,5,5,0,7,7,8,9,0,3,adverb,yes,,,no
とにかく,なにせ,7.8,9,9,8,8,5,7,8,6,7,5,adverb,yes,,,no
とにかく,何しろ,8,9,9,9,7,6,9,0,7,8,3,adverb,yes,,,no
とにかく,どうやら,1.6,2,0,0,6,0,3,2,5,2,2,adverb,yes,,,no
とにかく,ともかく,9,9,8,9,9,10,9,10,9,8,9,adverb,yes,,,no
なにせ,どうやら,4,2,3,2,8,5,3,5,0,0,2,adverb,yes,,,no
なにせ,なんせ,9.6,10,10,9,9,10,9,10,9,8,9,adverb,yes,,,no
なんせ,いかんせん,5.8,8,5,6,5,5,7,8,8,8,5,adverb,yes,,,no
なんせ,とにかく,6.2,9,0,8,9,5,4,1,8,7,6,adverb,yes,,,no
なんせ,なにしろ,8.6,10,9,9,8,7,7,5,8,9,5,adverb,yes,,,no
なんだか,どうしても,4.2,8,0,7,1,5,2,0,4,0,2,adverb,yes,,,no
なんとか,辛くも,6.6,8,7,0,8,10,8,5,9,7,7,adverb,yes,,,no
なんとか,辛うじて,8.4,10,7,6,9,10,8,7,9,7,7,adverb,yes,,,no
なんとか,やっと,8,8,7,6,9,10,8,7,9,7,7,adverb,yes,,,no
なんにも,何とも,6.8,7,6,7,6,8,7,6,7,6,3,adverb,yes,,,no
にこにこ,にんまり,7.8,5,9,7,9,9,7,9,8,4,5,adverb,yes,,,no
ニコニコ,にんまり,7.4,5,9,6,8,9,7,9,8,4,5,adverb,yes,,,no
ニコニコ,ニンマリ,7.8,6,9,6,9,9,7,9,7,4,5,adverb,yes,,,no
にっこり,ニンマリ,5.4,6,7,2,9,3,6,5,7,5,9,adverb,yes,,,no
にっこり,にこにこ,8.2,8,8,8,9,8,6,7,6,7,9,adverb,yes,,,no
にっこり,にんまり,7.8,5,9,7,9,9,7,9,8,4,5,adverb,yes,,,no
にっこり,ニコニコ,8.6,8,9,8,9,9,7,9,9,8,7,adverb,yes,,,no
ひたすら,偏に,7,8,4,5,10,8,5,7,7,9,6,adverb,yes,,,no
ひたすら,ただただ,7.6,8,5,8,9,8,6,9,3,8,7,adverb,yes,,,no
ひたすら,専ら,5.8,0,10,8,9,2,8,10,6,8,7,adverb,yes,,,no
びっしり,いっぱい,8.2,8,6,9,9,9,7,8,7,8,7,adverb,yes,,,no
びっしり,ぎっしり,7.6,8,6,7,9,8,7,9,7,9,9,adverb,yes,,,no
びっしり,たくさん,8.8,10,9,9,9,7,5,7,6,4,6,adverb,yes,,,no
ほとんど,総じて,7.2,7,7,8,8,6,5,9,7,9,7,adverb,yes,,,no
ほとんど,主として,6.8,8,9,9,2,6,7,0,8,7,6,adverb,yes,,,no
ほとんど,だいたい,8.8,8,9,9,8,10,8,8,9,8,7,adverb,yes,,,no
ほとんど,常に,6.6,5,8,6,8,6,6,7,0,7,6,adverb,yes,,,no
ほとんど,ほぼ,7.6,9,9,8,2,10,8,8,9,8,7,adverb,yes,,,no
ほとんど,ひたすら,1.2,0,6,0,0,0,3,6,2,3,1,adverb,yes,,,no
ほぼ,主として,6.6,8,5,7,8,5,6,7,7,9,7,adverb,yes,,,no
ほぼ,だいたい,7.6,8,7,8,7,8,7,9,7,5,8,adverb,yes,,,no
ほぼ,常に,5.6,6,7,8,1,6,8,3,8,7,8,adverb,yes,,,no
ほぼ,専ら,7.4,8,7,5,8,9,6,5,1,7,6,adverb,yes,,,no
まあまあ,少し,5.6,7,6,6,2,7,7,7,6,5,6,adverb,yes,,,no
まさしく,さも,4.6,0,6,8,7,2,4,1,3,0,3,adverb,yes,,,no
まさしく,まさに,9,10,10,9,8,8,8,9,9,8,7,adverb,yes,,,no
まさしく,まことに,7.4,8,8,6,9,6,8,6,8,5,8,adverb,yes,,,no
まさに,事実,4.6,8,5,5,5,0,6,7,7,8,6,adverb,yes,,,no
まさに,正に,10,10,10,10,10,10,10,10,10,10,10,adverb,yes,,,no
まさに,現に,7.4,5,8,4,10,10,7,5,9,8,6,adverb,yes,,,no
まったく,さも,3.2,8,3,3,0,2,3,7,3,0,3,adverb,yes,,,no
まったく,なんとも,3.8,0,3,3,8,5,3,5,5,2,6,adverb,yes,,,no
まるで,いかにも,6.8,6,6,6,9,7,6,8,7,8,7,adverb,yes,,,no
まるで,あたかも,8,9,9,8,9,5,8,9,7,8,0,adverb,yes,,,no
まるで,さも,7.2,9,9,7,9,2,8,9,7,6,0,adverb,yes,,,no
まるで,まさしく,6.8,5,8,3,9,9,8,7,9,6,2,adverb,yes,,,no
もう,もはや,7.2,8,5,6,9,8,4,8,8,9,6,adverb,yes,,,no
もう,すでに,7.8,7,6,8,9,9,6,8,9,8,5,adverb,yes,,,no
もう,よもや,2.6,7,5,1,0,0,5,7,8,0,3,adverb,yes,,,no
もう,とうとう,6.4,8,5,6,9,4,3,7,6,5,6,adverb,yes,,,no
もう,今や,5,1,5,5,7,7,6,7,7,8,3,adverb,yes,,,no
もう,すっかり,6,9,3,7,6,5,8,2,7,2,5,adverb,yes,,,no
もう,いまや,8,10,6,9,9,6,9,6,9,6,3,adverb,yes,,,no
もう,既に,8.2,8,6,8,9,10,9,7,9,8,7,adverb,yes,,,no
もちろん,勿論,10,10,10,10,10,10,10,10,10,10,10,adverb,yes,,,no
もちろん,当然,8.2,7,8,8,8,10,9,7,9,8,8,adverb,yes,,,no
もちろん,無論,8.8,9,7,9,9,10,8,8,9,8,6,adverb,yes,,,no
もはや,すでに,8,9,9,7,8,7,4,8,8,0,7,adverb,yes,,,no
もはや,すっかり,5.2,2,5,2,8,9,7,7,0,0,7,adverb,yes,,,no
やっと,辛うじて,7.8,8,6,6,9,10,8,7,9,7,7,adverb,yes,,,no
やっと,何とか,7.6,6,7,7,9,9,7,7,9,7,6,adverb,yes,,,no
やはり,あたかも,3.4,6,5,6,0,0,3,9,4,0,7,adverb,yes,,,no
やはり,まことに,4.6,5,2,0,9,7,3,3,7,7,5,adverb,yes,,,no
やはり,さも,3.6,4,2,3,9,0,3,6,0,0,4,adverb,yes,,,no
やはり,まさしく,5.8,5,8,0,9,7,6,7,8,6,7,adverb,yes,,,no
やや,多少,6.6,8,7,7,6,5,7,8,6,8,5,adverb,yes,,,no
やや,いささか,5.4,6,5,7,7,2,7,9,6,8,6,adverb,yes,,,no
やや,少し,7.2,9,8,8,9,2,8,8,7,8,7,adverb,yes,,,no
よく,常に,5.2,7,5,7,5,2,7,9,4,8,5,adverb,yes,,,no
よく,時折,4.2,7,6,3,5,0,3,6,8,0,2,adverb,yes,,,no
よく,たびたび,7,8,8,8,8,3,7,0,8,9,6,adverb,yes,,,no
よく,たまに,1,0,0,1,1,3,0,0,2,1,0,adverb,yes,,,no
よく,しょっちゅう,8.6,10,8,8,10,7,8,8,6,8,8,adverb,yes,,,no
よく,時々,1.8,2,0,1,4,2,0,3,4,2,0,adverb,yes,,,no
よく,専ら,7,7,9,9,8,2,9,9,6,7,6,adverb,yes,,,no
よく,結構,8.8,9,8,9,10,8,9,9,6,3,6,adverb,yes,,,no
よく,しきりに,8.4,10,9,9,7,7,7,8,7,7,6,adverb,yes,,,no
よく,しばしば,8.2,10,7,9,9,6,10,1,7,8,7,adverb,yes,conj_adj,,no
よく,度々,8.2,8,7,8,9,9,7,7,8,8,7,adverb,yes,,,no
よく,かなり,6.6,5,7,6,8,7,5,7,6,6,5,adverb,yes,,,no
よもや,もはや,4.8,10,0,8,0,6,8,0,8,0,7,adverb,yes,,,no
よろしく,ぜひとも,5,8,6,3,8,0,7,5,3,1,7,adverb,yes,,,no
よろしく,何とぞ,5,8,0,8,4,5,7,0,2,6,0,adverb,yes,,,no
よろしく,何とか,4.4,7,0,8,2,5,8,0,3,2,5,adverb,yes,,,no
一段と,一気に,6,6,5,3,7,9,7,8,6,7,8,adverb,yes,,,no
一段と,一層,7.6,7,8,6,9,8,7,6,8,6,4,adverb,yes,,,no
一気に,ずっと,4,6,0,6,3,5,4,5,2,5,5,adverb,yes,,,no
一般に,概して,8.2,10,9,8,8,6,5,9,8,8,6,adverb,yes,,,no
一般に,概ね,8.6,9,7,8,9,10,7,7,8,8,7,adverb,yes,,,no
丸ごと,ぜんぶ,8.2,8,4,10,10,9,8,9,8,9,8,adverb,yes,,,no
丸ごと,丸々,9.4,10,9,8,10,10,8,10,9,7,9,adverb,yes,,,no
主として,常に,3.4,7,3,5,1,1,7,9,3,7,5,adverb,yes,,,no
主として,専ら,8.2,8,9,8,10,6,8,8,7,9,5,adverb,yes,,,no
今,本当に,0.2,0,1,0,0,0,1,3,3,0,0,adverb,yes,,,no
今,すでに,4,0,6,8,4,2,2,5,4,0,2,adverb,yes,,,no
今,実際,3.6,0,4,5,9,0,2,7,4,7,0,adverb,yes,,,no
今,現在,9,8,9,8,10,10,8,10,9,8,9,adverb,yes,,,no
今,現に,6.6,8,8,3,5,9,6,8,5,8,4,adverb,yes,,,no
今や,現在,7.4,8,6,8,9,6,5,9,8,8,10,adverb,yes,,,no
今や,もはや,5.8,7,6,5,9,2,7,6,9,3,3,adverb,yes,,,no
今や,よもや,5.4,7,6,7,7,0,7,2,8,0,3,adverb,yes,,,no
今や,いまや,10,10,10,10,10,10,10,10,10,10,10,adverb,yes,,,no
何かと,色々,5.6,8,6,4,7,3,6,8,3,7,7,adverb,yes,,,no
何かと,とかく,6.2,7,5,5,8,6,6,8,7,8,7,adverb,yes,,,no
何かと,たびたび,5.6,6,1,5,8,8,6,7,0,2,6,adverb,yes,,,no
何かと,度々,4.8,7,3,1,5,8,7,7,8,0,7,adverb,yes,,,no
