word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
にじみ出る,映る,5.2,5,9,5,4,3,4,1,6,0,0,verb,yes,dict,dict,no
にじみ出る,出る,6.8,7,9,7,6,5,4,5,4,3,4,verb,yes,dict,dict,no
のせる,添える,5.8,5,6,4,7,7,9,6,7,8,6,verb,yes,dict,dict,no
はずす,抜く,7.4,6,8,9,8,6,2,3,5,3,4,verb,yes,dict,dict,no
はだける,乱れる,5,6,4,7,2,6,9,5,7,9,6,verb,yes,dict,dict,no
はまる,合う,6.4,5,6,5,8,8,9,4,8,9,6,verb,yes,dict,dict,no
はまる,いく,1.2,0,0,0,3,3,5,2,0,0,0,verb,yes,dict,dict,no
はめこむ,着ける,3.8,5,1,3,4,6,8,3,4,4,5,verb,yes,dict,dict,no
はめこむ,はめる,8,10,6,8,7,9,10,8,9,8,8,verb,yes,dict,dict,no
はめこむ,通す,2.2,0,0,0,5,6,5,1,3,1,4,verb,yes,dict,dict,no
はめこむ,つける,6.4,6,7,8,8,3,7,1,5,3,4,verb,yes,dict,dict,no
はめる,つける,7.4,9,7,7,8,6,7,3,8,7,6,verb,yes,dict,dict,no
はめる,通す,6.2,5,8,7,6,5,1,1,4,3,3,verb,yes,dict,dict,no
ひく,引き継ぐ,7.8,8,9,8,8,6,9,1,6,3,4,verb,yes,dict,dict,no
ひく,砕く,6,6,8,8,6,2,0,2,2,5,5,verb,yes,dict,dict,no
ひく,なくなる,4.8,6,7,8,0,3,5,1,3,0,1,verb,yes,dict,dict,no
ほほえむ,笑う,6.8,8,5,6,8,7,9,6,5,5,8,verb,yes,dict,dict,no
ほほえむ,微笑む,10,10,10,10,10,10,10,10,10,10,10,verb,yes,dict,dict,no
もめる,言い争う,7.8,7,7,8,9,8,10,6,9,8,7,verb,yes,dict,dict,no
やめる,除く,3.4,2,5,2,3,5,6,2,7,5,6,verb,yes,dict,dict,no
やめる,欠く,6,5,8,8,6,3,3,5,3,2,0,verb,yes,dict,dict,no
上回る,超える,9,8,9,9,10,9,9,9,7,8,8,verb,yes,dict,dict,no
付け足す,つける,5.8,7,3,6,7,6,9,4,5,5,6,verb,yes,dict,dict,no
付け足す,付ける,5.8,7,3,6,7,6,9,4,4,5,7,verb,yes,dict,dict,no
付け足す,付け加える,8.6,9,8,9,8,9,9,8,8,8,10,verb,yes,dict,dict,no
伺える,あふれる,1.6,0,1,0,3,4,0,4,5,3,3,verb,yes,dict,dict,no
似合う,目立つ,0.8,0,0,0,0,4,4,3,5,6,3,verb,yes,dict,dict,no
元気づける,励ます,6.6,5,8,5,7,8,9,8,8,9,8,verb,yes,dict,dict,no
出る,見える,5.2,6,4,4,6,6,5,5,3,3,2,verb,yes,dict,dict,no
分け与える,分ける,7.6,9,8,6,7,8,6,6,6,7,8,verb,yes,dict,dict,no
動かす,操る,6.6,8,7,9,2,7,5,3,7,3,3,verb,yes,dict,dict,no
勝つ,優れる,6.4,7,7,6,8,4,9,6,1,6,7,verb,yes,dict,dict,no
勝てる,勝る,5.8,3,7,6,9,4,9,9,8,3,5,verb,yes,dict,dict,no
勝る,超える,7.6,7,9,6,8,8,9,9,5,4,7,verb,yes,dict,dict,no
匂う,出る,2,2,0,3,2,3,3,1,2,0,3,verb,yes,dict,dict,no
匂わす,あふれる,1.2,1,2,0,0,3,0,3,3,0,0,verb,yes,dict,dict,no
匂わす,感じる,4,6,7,6,0,1,0,2,2,3,2,verb,yes,dict,dict,no
取り出す,採る,3.4,6,0,2,5,4,7,2,6,0,3,verb,yes,dict,dict,no
取り除く,除く,7.8,7,9,9,9,5,8,10,5,6,7,verb,yes,dict,dict,no
取り除く,なくす,7.4,8,8,9,9,3,8,7,5,6,8,verb,yes,dict,dict,no
壊れる,崩れる,6,6,7,8,5,4,10,4,8,8,7,verb,yes,dict,dict,no
壊れる,終わる,4.6,6,6,5,6,0,5,2,6,1,5,verb,yes,dict,dict,no
外す,なくす,5.4,6,4,7,5,5,8,6,8,3,0,verb,yes,dict,dict,no
富む,あふれる,7,7,7,8,7,6,7,5,8,5,2,verb,yes,dict,dict,no
尽きる,途切れる,7,8,6,7,6,8,7,7,6,3,7,verb,yes,dict,dict,no
尽きる,止む,5.4,6,5,7,4,5,7,5,6,5,7,verb,yes,dict,dict,no
引き立つ,合う,2.4,0,3,2,2,5,2,4,7,3,4,verb,yes,dict,dict,no
引き立つ,栄える,3.8,7,5,5,2,0,9,2,9,10,0,verb,yes,dict,dict,no
引き立つ,映える,5.8,5,7,5,5,7,9,6,9,10,7,verb,yes,dict,dict,no
引き立つ,目立つ,5,7,5,6,4,3,10,6,9,6,7,verb,yes,dict,dict,no
引き立つ,見える,6.6,6,8,8,8,3,3,3,2,3,5,verb,yes,dict,dict,no
引き締める,冷やす,3.6,4,4,9,0,1,0,1,1,3,3,verb,yes,dict,dict,no
待ちかねる,待ちきれない,6.8,8,7,7,4,8,6,8,8,3,7,verb,yes,dict,conj,no
待ちわびる,待ちきれない,6.6,8,5,7,7,6,4,8,7,3,7,verb,yes,dict,conj,no
待ち焦がれる,待ちきれない,7.2,9,6,7,7,7,3,8,4,5,7,verb,yes,dict,conj,no
微笑む,笑う,5.8,2,7,6,7,7,4,5,8,9,7,verb,yes,dict,dict,no
応じる,認める,6.2,8,6,8,5,4,10,7,9,7,6,verb,yes,dict,dict,no
応じる,受け入れる,7.8,9,8,9,6,7,10,7,9,9,7,verb,yes,dict,dict,no
悶える,乱れる,5,6,7,6,6,0,7,1,3,5,2,verb,yes,dict,dict,no
惑う,乱れる,5,6,5,3,3,8,8,1,2,5,3,verb,yes,dict,dict,no
感じる,する,1.6,1,4,0,3,0,5,2,0,0,0,verb,yes,dict,dict,no
感じる,あふれる,1.4,0,1,0,4,2,3,1,0,1,0,verb,yes,dict,dict,no
成りすます,真似る,5.2,6,6,5,5,4,7,3,2,3,5,verb,yes,dict,dict,no
戸惑う,困る,6.8,8,7,5,7,7,8,6,3,7,5,verb,yes,dict,dict,no
手繰る,行く,1.8,5,0,3,0,1,0,3,2,2,2,verb,yes,dict,dict,no
打ち勝つ,優れる,5.6,4,8,6,2,8,4,3,5,0,5,verb,yes,dict,dict,no
打ち勝つ,勝てる,5.6,7,6,4,6,5,6,5,3,3,5,verb,yes,dict,dict,no
打ち勝つ,勝つ,8.2,7,9,9,7,9,9,5,6,8,8,verb,yes,dict,dict,no
抜かす,欠かす,3.4,7,2,3,2,3,8,3,4,2,6,verb,yes,dict,dict,no
拭う,拭く,7.6,4,6,9,10,9,10,8,6,8,8,verb,yes,dict,dict,no
拭き取る,ふく,7.8,8,6,8,8,9,9,8,8,9,8,verb,yes,dict,dict,no
拭き取る,拭く,8,8,7,8,8,9,9,8,7,9,8,verb,yes,dict,dict,no
授かる,はらむ,7.2,7,8,8,6,7,5,5,7,8,8,verb,yes,dict,dict,no
探し求める,遡る,3.6,6,0,7,0,5,5,3,2,2,3,verb,yes,dict,dict,no
揺れ動く,惑う,5,6,2,3,5,9,9,3,6,5,7,verb,yes,dict,dict,no
映える,合う,7.8,7,9,9,6,8,8,5,7,5,6,verb,yes,dict,dict,no
映し出す,表す,7,6,7,6,8,8,9,4,8,8,5,verb,yes,dict,dict,no
映し出す,示す,7.2,6,8,8,7,7,8,3,3,7,3,verb,yes,dict,dict,no
映る,見える,6.8,6,5,9,7,7,10,3,7,3,0,verb,yes,dict,dict,no
望む,臨む,0,0,0,0,0,0,0,7,2,0,0,verb,yes,dict,dict,no
栄える,合う,1.6,0,3,0,5,0,9,6,8,4,0,verb,yes,dict,dict,no
欠かす,取り除く,4.8,4,8,7,0,5,8,2,1,3,3,verb,yes,dict,dict,no
欠く,劣る,3.8,7,5,2,1,4,5,8,1,5,2,verb,yes,dict,dict,no
欠く,なくす,5.6,6,5,8,4,5,8,5,3,3,8,verb,yes,dict,dict,no
欠く,取り除く,6,6,8,6,7,3,8,3,3,0,3,verb,yes,dict,dict,no
止まる,消える,3.8,7,2,5,0,5,5,2,1,2,3,verb,yes,dict,dict,no
止む,なくなる,4.6,4,7,5,0,7,5,3,1,5,7,verb,yes,dict,dict,no
決まる,争う,0.6,0,0,0,0,3,0,0,1,1,1,verb,yes,dict,dict,no
決まる,合う,5.8,6,9,5,4,5,7,1,4,0,2,verb,yes,dict,dict,no
波立つ,荒れる,5.8,7,5,5,6,6,3,8,6,3,3,verb,yes,dict,dict,no
流し込む,敷く,1,3,2,0,0,0,0,1,2,0,5,verb,yes,dict,dict,no
流し込む,入れる,6.2,6,5,6,6,8,8,2,6,3,7,verb,yes,dict,dict,no
浮かび上がる,表れる,5.4,5,7,6,7,2,7,3,6,3,5,verb,yes,dict,dict,no
消える,止む,5.8,8,9,7,3,2,6,5,2,2,8,verb,yes,dict,dict,no
消える,なくす,6.8,7,5,7,8,7,9,3,4,2,5,verb,yes,dict,dict,no
消える,去る,6.2,7,6,6,7,5,9,2,3,3,7,verb,yes,dict,dict,no
消え去る,消える,8.2,9,9,7,9,7,8,7,5,5,6,verb,yes,dict,dict,no
添える,付ける,6.8,9,8,8,4,5,3,8,3,2,5,verb,yes,dict,dict,no
満ちる,溢れる,6,5,8,4,6,7,8,7,6,5,1,verb,yes,dict,dict,no
満ちる,あふれる,6.6,8,5,7,6,7,9,7,8,5,1,verb,yes,dict,dict,no
満ちる,ある,2.8,3,5,2,2,2,1,1,3,0,1,verb,yes,dict,dict,no
満ちる,漂う,2,2,2,2,4,0,0,0,3,0,1,verb,yes,dict,dict,no
溶ける,おわる,0.8,0,2,0,0,2,4,1,2,0,1,verb,yes,dict,dict,no
溶ける,絶える,2.4,4,2,2,3,1,5,1,3,1,0,verb,yes,dict,dict,no
漂う,ある,1.6,1,3,0,2,2,0,5,4,0,5,verb,yes,dict,dict,no
漂う,あふれる,0.2,0,1,0,0,0,0,3,3,0,0,verb,yes,dict,dict,no
無くす,除く,7.2,4,8,9,7,8,9,3,6,7,7,verb,yes,dict,dict,no
無くす,取り外す,5,6,6,2,6,5,7,1,3,1,5,verb,yes,dict,dict,no
無くなる,減る,6,7,5,8,5,5,2,3,2,3,3,verb,yes,dict,dict,no
疲れる,困る,1.6,0,3,0,5,0,0,2,1,0,5,verb,yes,dict,dict,no
目立つ,合う,0.4,0,2,0,0,0,0,0,3,0,0,verb,yes,dict,dict,no
真似る,見せかける,5.6,6,4,6,6,6,9,7,4,7,5,verb,yes,dict,dict,no
着ける,付ける,5.8,2,5,5,8,9,8,10,2,9,3,verb,yes,dict,dict,no
瞑る,つぶる,10,10,10,10,10,10,10,8,9,10,10,verb,yes,dict,dict,no
知らせる,示す,6.8,8,6,6,7,7,4,6,4,3,5,verb,yes,dict,dict,no
秀でる,優れる,8.6,9,9,7,9,9,9,8,9,8,6,verb,yes,dict,dict,no
秀でる,上回る,7.2,6,8,8,8,6,9,6,8,7,7,verb,yes,dict,dict,no
窺える,漂う,2.6,2,1,5,5,0,0,3,6,0,0,verb,yes,dict,dict,no
立ち向かう,挑む,7.6,9,7,9,7,6,9,8,7,5,7,verb,yes,dict,dict,no
絶える,なくなる,6.2,9,7,7,5,3,9,8,6,5,7,verb,yes,dict,dict,no
絶える,消える,6,8,7,6,7,2,6,5,6,5,7,verb,yes,dict,dict,no
繕う,あしらう,3.2,6,4,2,3,1,3,2,3,5,5,verb,yes,dict,dict,no
繕う,装う,5.4,6,5,7,4,5,6,7,6,5,5,verb,yes,dict,dict,no
繕う,扱う,0.2,0,1,0,0,0,0,2,3,0,2,verb,yes,dict,dict,no
罹る,なる,4.4,6,2,3,6,5,4,3,4,3,5,verb,yes,dict,dict,no
聞き入れる,応じる,7.6,9,8,8,7,6,9,6,6,5,6,verb,yes,dict,dict,no
背負う,担う,6.4,8,5,8,5,6,6,7,7,2,5,verb,yes,dict,dict,no
荒む,荒れる,7.6,10,6,7,6,9,9,9,5,7,8,verb,yes,dict,dict,no
荒れる,争う,6.6,5,9,8,7,4,8,3,2,0,1,verb,yes,dict,dict,no
表す,示す,7.6,7,7,9,8,7,6,5,7,7,7,verb,yes,dict,dict,no
表れる,生じる,5.8,7,4,3,7,8,8,5,5,2,9,verb,yes,dict,dict,no
表れる,映る,5.4,5,5,7,4,6,6,3,4,2,6,verb,yes,dict,dict,no
装う,真似る,6,4,8,7,5,6,2,5,5,0,3,verb,yes,dict,dict,no
補う,付け加える,6,7,2,7,6,8,8,5,5,5,6,verb,yes,dict,dict,no
見える,生きる,2.6,0,7,2,1,3,0,1,3,0,1,verb,yes,dict,dict,no
見守る,見張る,7.4,6,8,7,8,8,7,0,4,5,6,verb,yes,dict,dict,no
言い争う,争う,5.8,7,7,6,4,5,6,2,3,7,5,verb,yes,dict,dict,no
巡る,進む,3.4,4,4,0,6,3,2,6,5,2,3,verb,yes,dict,dict,no
迷う,止める,1.6,0,4,1,3,0,1,1,2,0,0,verb,yes,dict,dict,no
追う,進む,5.2,6,4,5,5,6,0,3,2,2,3,verb,yes,dict,dict,no
途切れる,なくなる,7,9,7,7,7,5,5,5,6,0,3,verb,yes,dict,dict,no
途切れる,消える,6.4,8,6,6,7,5,4,4,6,0,5,verb,yes,dict,dict,no
途切れる,止まる,6.6,7,7,6,7,6,6,5,2,0,6,verb,yes,dict,dict,no
途絶える,減る,4.8,7,4,4,5,4,0,2,2,0,6,verb,yes,dict,dict,no
途絶える,無くなる,6.8,6,9,9,8,2,8,5,8,1,6,verb,yes,dict,dict,no
途絶える,消える,7.2,9,6,8,8,5,6,4,7,0,5,verb,yes,dict,dict,no
遡る,調べる,4.8,7,3,7,4,3,2,5,5,0,3,verb,yes,dict,dict,no
配る,割り当てる,5.4,4,7,3,6,7,0,4,5,3,7,verb,yes,dict,dict,no
配る,飾りつける,1,0,0,0,0,5,0,1,1,0,2,verb,yes,dict,dict,no
際立つ,合う,1.6,0,2,0,0,6,6,3,1,7,3,verb,yes,dict,dict,no
隠し持つ,潜める,5.4,5,8,5,4,5,3,3,7,7,6,verb,yes,dict,dict,no
騙る,名乗る,3,4,5,5,1,0,6,0,5,0,3,verb,yes,dict,dict,no
