word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
しんどい,きつい,8.2,9,7,7,10,8,9,8,9,9,9,adjective,yes,dict,dict,no
しんどかった,きつかった,9,8,9,10,10,8,9,8,9,9,9,adjective,yes,conj,conj,no
しんどかった,厳しかった,7.6,7,8,7,8,8,8,3,6,9,4,adjective,yes,conj,conj,no
しんどかった,辛かった,8.8,9,9,8,10,8,9,8,8,9,10,adjective,yes,conj,conj,no
すがすがしい,輝かしい,4,5,1,5,3,6,5,2,4,2,0,adjective,yes,dict,dict,no
すがすがしい,素晴らしい,5.4,4,7,7,3,6,5,2,3,2,6,adjective,yes,dict,dict,no
すがすがしい,すばらしい,6.4,7,7,9,3,6,5,2,3,2,6,adjective,yes,dict,dict,no
すがすがしい,神々しい,4.6,4,8,6,1,4,3,3,2,0,2,adjective,yes,dict,dict,no
すがすがしい,華々しい,4.6,3,8,7,0,5,4,3,2,1,2,adjective,yes,dict,dict,no
すごい,すばらしい,6.4,7,7,5,6,7,6,7,6,7,7,adjective,yes,dict,dict,no
すごい,激しい,7,6,9,6,8,6,7,5,6,7,5,adjective,yes,dict,dict,no
すごい,うるさい,5,5,9,5,2,4,4,3,5,0,5,adjective,yes,dict,dict,no
すごかった,物凄かった,8.2,7,7,10,8,9,9,6,7,8,9,adjective,yes,conj,conj,no
すごかった,激しかった,7.4,7,7,8,7,8,6,5,5,7,8,adjective,yes,conj,conj,no
すごかった,早かった,5,5,6,6,3,5,6,2,2,0,2,adjective,yes,conj,conj,no
すさまじい,すごい,6.8,3,7,8,8,8,8,5,6,5,7,adjective,yes,dict,dict,no
すさまじい,すばらしい,3.8,0,5,3,4,7,6,2,4,5,4,adjective,yes,dict,dict,no
すさまじい,甲高い,2.6,0,4,2,2,5,6,1,1,0,3,adjective,yes,dict,dict,no
すさまじい,凄い,6.6,9,7,5,4,8,7,5,5,8,7,adjective,yes,dict,dict,no
すさまじい,凄まじい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
すさまじい,ひどい,6.2,7,9,5,7,3,3,3,6,8,3,adjective,yes,dict,dict,no
すさまじい,恐ろしい,6.4,6,8,7,4,7,6,5,6,5,3,adjective,yes,dict,dict,no
すさまじい,騒々しい,5,5,8,6,3,3,4,3,5,5,2,adjective,yes,dict,dict,no
すさまじい,うるさい,5.6,5,9,7,3,4,3,3,5,6,2,adjective,yes,dict,dict,no
すさまじい,激しい,7.6,6,8,7,9,8,7,5,8,8,6,adjective,yes,dict,dict,no
すさまじい,騒がしい,6,5,8,8,6,3,4,3,6,5,2,adjective,yes,dict,dict,no
すさまじい,強い,6.8,6,8,9,8,3,6,5,6,8,5,adjective,yes,dict,dict,no
すさまじい,ものすごい,8.8,8,9,9,9,9,9,7,9,8,7,adjective,yes,dict,dict,no
すさまじい,素晴らしい,4.8,5,9,8,1,1,3,1,7,3,3,adjective,yes,dict,dict,no
すさまじかった,すごかった,8.8,8,9,10,9,8,8,5,7,7,7,adjective,yes,conj,conj,no
すさまじかった,激しかった,8,9,8,9,7,7,8,5,6,7,6,adjective,yes,conj,conj,no
すさまじかった,物凄かった,8.8,8,9,9,10,8,8,7,7,8,7,adjective,yes,conj,conj,no
すさまじかった,凄まじかった,10,10,10,10,10,10,8,10,10,10,10,adjective,yes,conj,conj,no
すさまじかった,早かった,3.4,4,8,3,1,1,2,1,2,0,1,adjective,yes,conj,conj,no
すばらしい,よい,7.4,8,6,8,7,8,8,5,7,8,8,adjective,yes,dict,dict,no
すばらしい,良い,7.2,8,6,7,7,8,7,5,7,8,8,adjective,yes,dict,dict,no
たまらない,心地よい,5.4,5,8,3,5,6,8,3,3,5,8,adjective,yes,dict,dict,no
つつましやか,小さな,5,5,7,5,2,6,7,5,3,5,3,adjective,yes,dict,dict,no
つらい,きつい,8.2,10,7,6,10,8,8,5,9,8,8,adjective,yes,dict,dict,no
つらい,厳しい,7.4,9,6,5,10,7,8,3,7,8,7,adjective,yes,dict,dict,no
つらい,難しい,5.8,3,6,7,6,7,8,2,6,8,4,adjective,yes,dict,dict,no
つらかった,辛かった,9.6,8,10,10,10,10,10,10,10,10,10,adjective,yes,conj,conj,no
つらかった,厳しかった,8.2,9,8,7,10,7,7,3,7,8,7,adjective,yes,conj,conj,no
つらかった,しんどかった,9.2,9,10,10,9,8,8,6,8,8,8,adjective,yes,conj,conj,no
とげとげしかった,厳しかった,5.6,7,6,6,3,6,7,2,3,0,2,adjective,yes,conj,conj,no
とてつもない,すさまじい,6,3,7,5,8,7,7,6,6,5,6,adjective,yes,dict,dict,no
とてつもない,恐ろしい,5,2,5,5,7,6,8,5,7,3,4,adjective,yes,dict,dict,no
とてつもない,ひどい,4.8,2,5,4,7,6,7,3,4,3,5,adjective,yes,dict,dict,no
とてつもない,激しい,8.2,6,9,9,9,8,3,7,8,7,8,adjective,yes,dict,dict,no
とてつもない,すごい,8,7,9,9,8,7,6,7,8,9,8,adjective,yes,dict,dict,no
ない,無い,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
ひどい,恐ろしい,6.4,6,7,7,6,6,7,3,4,5,6,adjective,yes,dict,dict,no
ひどい,凄い,7,6,8,9,8,4,3,2,6,9,3,adjective,yes,dict,dict,no
ひどい,激しい,6.8,6,9,7,8,4,3,2,5,9,5,adjective,yes,dict,dict,no
ひどい,すごい,7.2,6,9,10,8,3,6,2,6,9,5,adjective,yes,dict,dict,no
ふさわしい,正しい,5.4,7,5,5,4,6,5,5,5,7,4,adjective,yes,dict,dict,no
ふさわしい,好ましい,6.6,6,6,7,7,7,7,6,7,7,7,adjective,yes,dict,dict,no
ふさわしい,良い,7.2,7,7,7,8,7,7,4,6,7,6,adjective,yes,dict,dict,no
ふさわしい,いい,7.2,7,7,7,8,7,7,4,5,7,6,adjective,yes,dict,dict,no
ふさわしい,願わしい,7.4,6,8,8,7,8,7,5,5,9,7,adjective,yes,dict,dict,no
ほしい,嬉しい,3.6,4,9,0,2,3,3,2,5,0,1,adjective,yes,dict,dict,no
ほしい,うれしい,3.6,4,9,0,2,3,3,2,5,0,1,adjective,yes,dict,dict,no
ほしかった,望ましい,5.2,3,7,6,3,7,8,5,4,5,2,adjective,yes,conj,dict,no
みっともない,悲しい,5,5,9,7,1,3,3,3,5,6,2,adjective,yes,dict,dict,no
みっともなかった,恥ずかしかった,8,7,9,8,9,7,8,5,8,7,8,adjective,yes,conj,conj,no
みっともなかった,嘆かわしかった,6,7,7,7,3,6,6,3,6,5,7,adjective,yes,conj,conj,no
むなしい,かなしい,6.4,5,8,8,5,6,8,4,6,6,6,adjective,yes,dict,dict,no
むなしい,寂しい,6.8,6,7,8,7,6,8,5,6,6,7,adjective,yes,dict,dict,no
むなしい,さびしい,5.6,4,6,5,7,6,8,5,6,6,7,adjective,yes,dict,dict,no
むなしい,悲しい,6.2,6,7,6,6,6,8,4,5,6,6,adjective,yes,dict,dict,no
むなしい,虚しい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
めんどくさい,ややこしい,7,6,8,5,9,7,8,4,6,6,6,adjective,yes,dict,dict,no
ものすごい,素晴らしい,5.2,1,6,5,7,7,9,3,5,5,6,adjective,yes,dict,dict,no
ものすごい,とてつもない,6.8,3,7,8,8,8,8,6,7,8,8,adjective,yes,dict,dict,no
ものすごい,凄い,7.4,4,8,7,9,9,8,6,7,8,9,adjective,yes,dict,dict,no
ものすごい,すごい,7.4,4,8,7,9,9,8,6,7,8,9,adjective,yes,dict,dict,no
ものすごい,すばらしい,6.4,7,5,7,6,7,7,3,5,5,7,adjective,yes,dict,dict,no
ものすごい,ひどい,7,7,8,9,8,3,3,3,7,8,5,adjective,yes,dict,dict,no
ものすごい,激しい,7.8,6,9,8,9,7,7,7,8,8,7,adjective,yes,dict,dict,no
ものすごい,恐ろしい,6.6,6,9,8,6,4,4,3,6,0,5,adjective,yes,dict,dict,no
ものすごい,騒々しい,6,6,9,6,6,3,4,5,6,7,2,adjective,yes,dict,dict,no
もの凄い,すごい,7.6,5,8,8,8,9,7,6,7,8,9,adjective,yes,dict,dict,no
もの凄い,凄い,7.8,9,6,7,8,9,7,6,7,8,9,adjective,yes,dict,dict,no
もの凄い,激しい,7.4,7,7,9,7,7,7,3,3,5,7,adjective,yes,dict,dict,no
もの凄い,すさまじい,8.8,9,8,10,9,8,7,5,7,8,7,adjective,yes,dict,dict,no
もの凄い,ひどい,6.2,6,6,7,6,6,6,3,2,3,5,adjective,yes,dict,dict,no
もの凄い,ものすごい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
もろい,弱い,7,9,7,6,6,7,9,5,7,7,9,adjective,yes,dict,dict,no
やかましい,騒々しい,7.8,6,7,8,10,8,8,8,8,7,9,adjective,yes,dict,dict,no
やかましい,激しい,5.6,6,8,6,6,2,6,5,6,7,5,adjective,yes,dict,dict,no
ややこしい,煩わしい,6.6,5,9,5,8,6,8,3,7,5,9,adjective,yes,dict,dict,no
ややこしい,紛らわしい,5.4,4,8,5,2,8,9,8,3,5,8,adjective,yes,dict,dict,no
ややこしい,難しい,6.6,9,6,5,8,5,8,5,6,7,8,adjective,yes,dict,dict,no
ややこしい,細かい,5,4,7,5,3,6,7,2,3,3,0,adjective,yes,dict,dict,no
ややこしい,面倒くさい,5.8,5,7,5,7,5,8,2,4,7,7,adjective,yes,dict,dict,no
やるせない,切ない,7.6,8,8,10,4,8,9,7,7,7,10,adjective,yes,dict,dict,no
やるせない,辛い,6,6,8,6,3,7,8,6,4,5,8,adjective,yes,dict,dict,no
やるせない,つらい,7.6,8,9,7,7,7,8,6,4,5,8,adjective,yes,dict,dict,no
やるせない,心苦しい,7,7,8,7,7,6,8,3,3,3,9,adjective,yes,dict,dict,no
やるせない,悲しい,6.2,6,6,7,5,7,8,3,6,7,7,adjective,yes,dict,dict,no
やるせない,苦しい,5.4,7,6,7,4,3,8,4,4,6,7,adjective,yes,dict,dict,no
よい,ふさわしい,6.6,9,8,5,6,5,8,4,8,8,8,adjective,yes,dict,dict,no
よい,正しい,7.2,8,6,8,7,7,7,5,7,8,8,adjective,yes,dict,dict,no
よい,願わしい,6.8,8,8,6,6,6,9,3,6,6,7,adjective,yes,dict,dict,no
わずらわしい,邪魔くさい,7,8,10,10,4,3,8,6,7,8,6,adjective,yes,dict,dict,no
わずらわしい,煩わしい,10,10,10,10,10,10,8,10,10,10,10,adjective,yes,dict,dict,no
わずらわしかった,うっとうしかった,7,8,9,8,5,5,9,7,7,8,9,adjective,yes,conj,conj,no
わずらわしかった,煩わしかった,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj,conj,no
不甲斐ない,情けない,7,4,7,8,8,8,8,5,9,9,8,adjective,yes,dict,dict,no
久しい,懐かしい,6.2,6,9,5,6,5,7,8,7,9,6,adjective,yes,dict,dict,no
久しい,長い,6.2,5,7,8,4,7,8,4,5,9,7,adjective,yes,dict,dict,no
乏しい,細い,4.2,6,5,1,6,3,3,5,6,2,2,adjective,yes,dict,dict,no
乏しい,薄い,4.6,7,5,2,6,3,3,5,7,7,2,adjective,yes,dict,dict,no
乏しい,弱い,4.4,6,5,2,6,3,2,5,6,7,2,adjective,yes,dict,dict,no
乏しい,浅い,5.4,7,5,5,7,3,2,5,7,8,2,adjective,yes,dict,dict,no
乏しい,ない,4.8,4,6,5,7,2,3,5,7,6,3,adjective,yes,dict,dict,no
乏しい,貧しい,7.4,8,8,7,8,6,8,7,9,8,4,adjective,yes,dict,dict,no
乏しい,無い,5,5,6,5,7,2,3,5,7,6,3,adjective,yes,dict,dict,no
乏しい,小さい,5,5,5,6,6,3,2,5,6,7,2,adjective,yes,dict,dict,no
乏しい,細かい,2.6,5,6,2,0,0,2,5,6,3,2,adjective,yes,dict,dict,no
乏しき,貧しき,8.2,9,9,9,8,6,8,7,9,8,4,adjective,yes,conj_classic,conj_classic,no
侘しい,寂しい,7.4,7,9,7,6,8,7,5,8,8,8,adjective,yes,dict,dict,no
侘しい,むなしい,7.4,8,8,9,6,6,10,7,7,8,7,adjective,yes,dict,dict,no
侘しい,さびしい,6.6,6,7,6,6,8,7,5,9,9,8,adjective,yes,dict,dict,no
凄い,素晴らしい,5,6,7,4,2,6,8,8,3,8,8,adjective,yes,dict,dict,no
凄い,すごい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
凄い,激しい,7,6,7,8,6,8,5,5,8,6,6,adjective,yes,dict,dict,no
凄まじい,激しい,6,6,6,6,5,7,9,8,3,9,7,adjective,yes,dict,dict,no
凄まじい,強い,6,6,5,7,6,6,4,5,6,6,5,adjective,yes,dict,dict,no
凄まじかった,激しかった,7.4,9,7,9,5,7,8,8,3,10,7,adjective,yes,conj,conj,no
凄まじかった,すごかった,8.8,9,9,9,9,8,9,9,3,10,9,adjective,yes,conj,conj,no
凄まじかった,早かった,3.2,4,0,4,5,3,3,2,5,0,2,adjective,yes,conj,conj,no
切ない,心憂い,6.8,9,4,6,9,6,9,8,8,9,6,adjective,yes,dict,dict,no
切ない,苦しい,5,2,6,5,6,6,9,8,5,9,4,adjective,yes,dict,dict,no
切ない,寂しい,6.4,5,5,7,7,8,9,8,3,9,6,adjective,yes,dict,dict,no
切ない,つらい,4.8,4,6,4,6,4,9,8,5,9,3,adjective,yes,dict,dict,no
切ない,悲しい,5.6,4,6,5,5,8,9,8,5,9,6,adjective,yes,dict,dict,no
切ない,辛い,5.6,5,6,5,6,6,9,9,5,9,4,adjective,yes,dict,dict,no
力強い,強い,7.6,9,7,8,7,7,7,7,7,8,5,adjective,yes,dict,dict,no
力強い,激しい,4,6,4,2,5,3,3,5,5,7,5,adjective,yes,dict,dict,no
危ない,荒い,5.8,5,9,9,1,5,3,2,5,6,2,adjective,yes,dict,dict,no
厳しい,激しい,5.4,8,5,8,1,5,4,5,6,7,3,adjective,yes,dict,dict,no
可笑しい,面白い,7,5,9,7,8,6,9,8,8,6,8,adjective,yes,dict,dict,no
喜ばしい,ほしかった,5.8,6,9,6,5,3,3,5,6,5,3,adjective,yes,dict,conj,no
喜ばしい,好ましい,5.2,3,7,4,7,5,8,4,7,7,7,adjective,yes,dict,dict,no
喜ばしい,うれしい,6.6,6,9,7,5,6,9,7,7,8,8,adjective,yes,dict,dict,no
喜ばしい,良い,5.6,4,7,6,6,5,7,3,8,8,8,adjective,yes,dict,dict,no
喜ばしい,望ましい,6.2,5,7,7,6,6,7,4,6,7,6,adjective,yes,dict,dict,no
喜ばしい,願わしい,7,6,8,7,7,7,7,3,7,7,6,adjective,yes,dict,dict,no
喜ばしい,いい,5.8,7,6,5,5,6,8,3,6,8,8,adjective,yes,dict,dict,no
喜ばしい,嬉しい,6.8,8,7,7,5,7,9,7,7,8,8,adjective,yes,dict,dict,no
喜ばしい,素晴らしい,6.8,6,9,10,3,6,4,7,5,7,5,adjective,yes,dict,dict,no
喜ばしい,明るい,6.6,5,9,10,2,7,3,5,4,5,5,adjective,yes,dict,dict,no
嘆かわしい,恥ずかしい,6.2,7,8,7,4,5,6,5,6,6,5,adjective,yes,dict,dict,no
嘆かわしい,情けない,7.2,7,6,8,7,8,8,5,9,9,8,adjective,yes,dict,dict,no
回りくどい,ややこしい,7.4,7,9,9,6,6,9,3,6,7,4,adjective,yes,dict,dict,no
回りくどい,難しい,6.6,8,7,7,5,6,8,2,6,6,5,adjective,yes,dict,dict,no
回りくどい,紛らわしい,7,8,9,9,5,4,9,5,7,7,3,adjective,yes,dict,dict,no
大きい,広い,7,8,8,9,5,5,6,7,6,7,5,adjective,yes,dict,dict,no
好ましい,よい,6.6,8,6,8,6,5,9,9,5,8,8,adjective,yes,dict,dict,no
好ましい,正しい,5.2,6,6,4,5,5,7,3,3,7,7,adjective,yes,dict,dict,no
好ましい,良い,6.4,7,6,8,6,5,9,3,5,8,8,adjective,yes,dict,dict,no
好ましい,願わしい,8.6,8,9,9,8,9,9,5,6,8,8,adjective,yes,dict,dict,no
好ましい,嬉しい,6.8,7,8,8,7,4,5,5,5,7,5,adjective,yes,dict,dict,no
好ましい,明るい,4.8,5,8,5,3,3,3,5,5,7,3,adjective,yes,dict,dict,no
嬉しい,望ましい,5.6,8,6,4,5,5,8,4,6,7,6,adjective,yes,dict,dict,no
嬉しい,いい,4.4,4,6,3,5,4,8,3,6,8,8,adjective,yes,dict,dict,no
嬉しい,良い,6,6,6,8,5,5,8,3,6,8,8,adjective,yes,dict,dict,no
嬉しい,明るい,7,5,9,10,3,8,4,5,5,5,3,adjective,yes,dict,dict,no
寂しい,悲しい,6,6,5,8,5,6,6,5,7,8,9,adjective,yes,dict,dict,no
小さい,弱い,5.6,6,5,7,6,4,6,6,5,6,3,adjective,yes,dict,dict,no
小さな,狭い,5.6,6,5,4,7,6,4,5,6,2,5,adjective,yes,dict,dict,no
小高い,高い,4.4,4,6,4,6,2,1,0,5,5,3,adjective,yes,dict,dict,no
少ない,貧しい,4.6,4,6,8,3,2,8,7,7,8,2,adjective,yes,dict,dict,no
少ない,乏しい,7.2,6,7,9,7,7,8,7,7,8,4,adjective,yes,dict,dict,no
少ない,弱い,4.2,5,4,6,3,3,5,8,5,6,3,adjective,yes,dict,dict,no
弱々しい,情けない,3,0,4,2,6,3,7,9,5,7,3,adjective,yes,dict,dict,no
弱々しい,貧しい,4,4,6,7,1,2,6,7,3,5,2,adjective,yes,dict,dict,no
弱々しい,少ない,4,4,6,6,1,3,6,6,1,4,2,adjective,yes,dict,dict,no
弱々しい,細い,4.6,3,5,3,5,7,7,6,3,4,6,adjective,yes,dict,dict,no
弱々しい,小さい,3.2,2,4,3,3,4,6,5,3,4,3,adjective,yes,dict,dict,no
弱々しい,弱い,6.4,6,5,4,9,8,8,6,8,10,7,adjective,yes,dict,dict,no
弱々しい,乏しい,5.2,7,6,6,6,1,7,5,5,8,3,adjective,yes,dict,dict,no
弱々しい,か弱い,7.6,6,7,7,9,9,9,7,7,9,8,adjective,yes,dict,dict,no
弱弱しい,弱い,7,6,5,9,7,8,8,5,9,10,7,adjective,yes,dict,dict,no
弱弱しい,小さい,5.8,7,6,9,4,3,6,7,3,6,2,adjective,yes,dict,dict,no
弱弱しい,細い,5.8,6,6,8,5,4,7,7,3,6,6,adjective,yes,dict,dict,no
弱弱しい,か弱い,8.4,8,9,8,8,9,9,8,5,8,8,adjective,yes,dict,dict,no
弱弱しい,もろい,8,8,8,9,8,7,9,8,7,8,6,adjective,yes,dict,dict,no
弱弱しい,弱々しい,10,10,10,10,10,10,10,10,9,10,10,adjective,yes,dict,dict,no
弱弱しい,情けない,4.8,6,4,3,5,6,3,5,6,8,3,adjective,yes,dict,dict,no
強い,激しい,4.6,8,5,3,2,5,9,8,5,9,3,adjective,yes,dict,dict,no
心地よい,気持ちいい,8,5,9,8,10,8,9,9,8,10,8,adjective,yes,dict,dict,no
心苦しい,苦しい,5.8,7,5,3,8,6,5,7,6,8,7,adjective,yes,dict,dict,no
心苦しい,心憂い,6.6,7,4,7,9,6,6,8,7,7,1,adjective,yes,dict,dict,no
心苦しい,しんどい,5,6,8,5,3,3,7,5,5,7,3,adjective,yes,dict,dict,no
心苦しい,きつい,5,5,7,8,3,2,7,6,3,7,3,adjective,yes,dict,dict,no
心苦しい,つらい,5.6,6,7,9,3,3,8,9,7,9,3,adjective,yes,dict,dict,no
心苦しい,切ない,5.6,6,6,8,5,3,9,8,7,9,3,adjective,yes,dict,dict,no
心苦しい,辛い,5.6,6,8,8,3,3,8,9,7,9,6,adjective,yes,dict,dict,no
心苦しい,悲しい,4.6,5,6,2,4,6,6,5,8,7,3,adjective,yes,dict,dict,no
心苦しい,難しい,2.8,3,0,3,3,5,4,3,7,6,3,adjective,yes,dict,dict,no
快い,気持ちよい,8.2,9,9,9,8,6,9,7,7,6,9,adjective,yes,dict,dict,no
快い,心地よい,8.2,9,9,9,8,6,9,8,8,7,9,adjective,yes,dict,dict,no
快い,気持ち良い,8.2,9,9,9,8,6,9,7,7,8,9,adjective,yes,dict,dict,no
快い,気持ちいい,8.2,9,9,9,8,6,9,7,7,8,9,adjective,yes,dict,dict,no
快かった,気持ちよかった,8.2,9,9,9,8,6,9,7,7,8,9,adjective,yes,conj,conj,no
快かった,心地よかった,8.6,8,8,9,9,9,7,5,7,9,8,adjective,yes,conj,conj,no
恋しい,切ない,5,2,7,5,5,6,4,5,6,6,7,adjective,yes,dict,dict,no
恐ろしい,激しい,5.4,6,9,8,1,3,3,3,5,0,5,adjective,yes,dict,dict,no
恐ろしい,すごい,5.8,6,9,7,4,3,3,3,5,0,5,adjective,yes,dict,dict,no
恥ずかしかった,嘆かわしかった,4.4,2,7,3,4,6,7,5,6,8,5,adjective,yes,conj,conj,no
恥ずかしかった,悲しい,2.8,0,2,1,4,7,8,3,4,7,2,adjective,yes,conj,dict,no
息苦しい,狭苦しい,5.2,6,6,3,5,6,7,5,8,9,2,adjective,yes,dict,dict,no
息苦しい,堅苦しい,5.8,6,6,3,6,8,6,5,7,8,5,adjective,yes,dict,dict,no
悲しい,嘆かわしい,6.6,8,6,5,6,8,6,8,9,8,3,adjective,yes,dict,dict,no
情けない,恥ずかしい,5,3,6,7,2,7,6,5,5,10,5,adjective,yes,dict,dict,no
情けなかった,みっともなかった,6.8,8,9,5,3,9,8,8,8,9,7,adjective,yes,conj,conj,no
情けなかった,恥ずかしかった,5.4,6,8,8,2,3,8,7,5,8,7,adjective,yes,conj,conj,no
情けなかった,不甲斐なかった,6.2,7,6,7,4,7,10,9,7,10,6,adjective,yes,conj,conj,no
情けなかった,嘆かわしかった,7,7,8,7,7,6,9,6,5,8,7,adjective,yes,conj,conj,no
憎たらしい,腹立たしい,8.2,8,9,10,7,7,8,8,5,9,7,adjective,yes,dict,dict,no
手荒い,荒々しい,6.6,8,7,3,8,7,9,7,9,9,6,adjective,yes,dict,dict,no
