+1.449	/s/contributor/omcs/ianozsvald
+1.448	/s/contributor/omcs/peeonyou
+1.445	/s/contributor/omcs/kurros
+1.443	/s/contributor/omcs/hakan_olin
+1.437	/s/contributor/omcs/swordfishdata
+1.432	/s/contributor/omcs/ence
+1.429	/s/contributor/omcs/knizz
+1.427	/s/contributor/omcs/speculativerunner
+1.426	/s/contributor/omcs/kurt_woloch
+1.426	/s/contributor/omcs/scmarney
+1.424	/s/contributor/omcs/dachurches
+1.420	/s/contributor/omcs/craleb
+1.419	/s/contributor/omcs/grbyk9
+1.412	/s/contributor/omcs/paulginz
+1.409	/s/contributor/omcs/vivaek
+1.403	/s/contributor/omcs/pleflar
+1.403	/s/contributor/omcs/avalot
+1.403	/s/contributor/omcs/sramirez
+1.399	/s/contributor/omcs/westleyd
+1.398	/s/contributor/omcs/nissefors
+1.395	/s/contributor/omcs/asmodeane
+1.392	/s/contributor/omcs/unknown555
+1.389	/s/contributor/omcs/greek_panda
+1.387	/s/contributor/omcs/jview12
+1.386	/s/contributor/omcs/morgoth
+1.381	/s/contributor/omcs/moncho1957
+1.381	/s/contributor/omcs/weazlefuzion
+1.371	/s/contributor/omcs/tomheath
+1.368	/s/contributor/omcs/stenforthewin
+1.367	/s/contributor/omcs/ohitsstacy
+1.367	/s/contributor/omcs/haxwell
+1.365	/s/contributor/omcs/suchow
+1.361	/s/contributor/omcs/fagboreg
+1.359	/s/contributor/omcs/rappaccini
+1.359	/s/contributor/omcs/basilwhite
+1.359	/s/contributor/omcs/migueleugim
+1.356	/s/contributor/omcs/dgulotta
+1.354	/s/contributor/omcs/pfuller
+1.354	/s/contributor/omcs/razzbaronz
+1.351	/s/contributor/omcs/david387
+1.346	/s/contributor/omcs/yoleus
+1.342	/s/contributor/omcs/ryzure
+1.341	/s/contributor/omcs/avril
+1.338	/s/contributor/omcs/beccam
+1.338	/s/contributor/omcs/temp959519057
+1.332	/s/contributor/omcs/djuber
+1.332	/s/contributor/omcs/brunomenon
+1.320	/s/contributor/omcs/neqsus
+1.319	/s/contributor/omcs/jsimone
+1.318	/s/contributor/omcs/ogrebeny
+1.317	/s/contributor/omcs/abhinai
+1.315	/s/contributor/omcs/ericn
+1.306	/s/contributor/omcs/castleen
+1.304	/s/contributor/omcs/kwitzel
+1.303	/s/contributor/omcs/mason11987
+1.301	/s/contributor/omcs/onurgu
+1.300	/s/contributor/omcs/dab
+1.299	/s/contributor/omcs/hongster
+1.295	/s/contributor/omcs/billymind
+1.295	/s/contributor/omcs/bobiana
+1.292	/s/contributor/omcs/unclghost
+1.290	/s/contributor/omcs/jasongross
+1.286	/s/contributor/omcs/timblack
+1.286	/s/contributor/omcs/apense
+1.283	/s/contributor/omcs/noneve
+1.278	/s/contributor/omcs/olingerc
+1.276	/s/contributor/omcs/blinkie
+1.275	/s/contributor/omcs/irgsmirx
+1.271	/s/contributor/omcs/highway
+1.261	/s/contributor/omcs/protondonor
+1.255	/s/contributor/omcs/noahbedford
+1.255	/s/contributor/omcs/kcarnold
+1.254	/s/contributor/omcs/rspeer
+1.249	/s/contributor/omcs/net7runner
+1.248	/s/contributor/omcs/manwalklikebear
+1.248	/s/contributor/omcs/shallowford
+1.247	/s/contributor/omcs/jdkcubed
+1.243	/s/contributor/omcs/dding
+1.241	/s/contributor/omcs/stevemcqueen
+1.240	/s/contributor/omcs/j2simpso
+1.239	/s/contributor/omcs/nyarlathotep
+1.236	/s/contributor/omcs/Nyarlathotep
+1.236	/s/contributor/omcs/njaldwin
+1.228	/s/contributor/omcs/ricardo_andres_guzman
+1.227	/s/contributor/omcs/mrchin007
+1.225	/s/contributor/omcs/seajewel
+1.223	/s/contributor/omcs/ultrawaffle
+1.223	/s/contributor/omcs/jalonso
+1.221	/s/contributor/omcs/colinda
+1.220	/s/contributor/omcs/ralphcampbell
+1.219	/s/contributor/omcs/ssteffin
+1.217	/s/contributor/omcs/ranmoth
+1.215	/s/contributor/omcs/elptr
+1.210	/s/contributor/omcs/nulll
+1.210	/s/contributor/omcs/lulin
+1.205	/s/contributor/omcs/regs22
+1.205	/s/contributor/omcs/ccxiii
+1.204	/s/contributor/omcs/ballenato
+1.203	/s/contributor/omcs/mattw
+1.203	/s/contributor/omcs/jaelanicu
+1.203	/r/wordnet/adjectivePertainsTo
+1.203	/s/contributor/omcs/ullberg
+1.201	/s/contributor/omcs/makethissound
+1.197	/s/contributor/omcs/logicalmind
+1.197	/s/contributor/omcs/automin
+1.196	/s/contributor/omcs/charlesbobo
+1.194	/s/contributor/omcs/tlcowart
+1.192	/s/contributor/omcs/ersi
+1.190	/s/contributor/omcs/speedo
+1.190	/s/contributor/omcs/ltdtl
+1.188	/s/contributor/omcs/limitedcake
+1.187	/s/contributor/omcs/wdhaines
+1.186	/s/contributor/omcs/kalevtait
+1.184	/s/contributor/omcs/ajbilan
+1.183	/s/contributor/omcs/dwibby
+1.180	/s/contributor/omcs/keyrouz
+1.179	/s/contributor/omcs/laughingman4929
+1.177	/s/contributor/omcs/essent
+1.175	/s/contributor/omcs/murielgodoi
+1.175	/s/contributor/omcs/echooooo
+1.175	/s/contributor/omcs/kam
+1.173	/s/contributor/omcs/shuneam
+1.170	/s/contributor/omcs/ballstix
+1.168	/s/contributor/omcs/hanneshogni
+1.157	/s/contributor/omcs/strand
+1.157	/r/wordnet/adverbPertainsTo
+1.156	/s/contributor/omcs/federicomelosi
+1.156	/s/contributor/omcs/pmawhorter
+1.154	/s/contributor/omcs/russgraham
+1.153	/s/contributor/omcs/scterg
+1.153	/s/contributor/omcs/sandos
+1.147	/s/contributor/omcs/debic
+1.144	/s/contributor/omcs/polymatrix
+1.143	/s/contributor/omcs/nzsteel
+1.141	/s/contributor/omcs/hayalci
+1.139	/s/contributor/omcs/markan
+1.137	/s/contributor/omcs/mcolin
+1.136	/s/contributor/omcs/powersound7
+1.136	/s/contributor/omcs/antbrisson
+1.135	/r/wordnet/participleOf
+1.134	/s/contributor/omcs/stilleman
+1.134	/s/contributor/omcs/PoD
+1.133	/s/contributor/omcs/johnsmusicbox
+1.129	/s/contributor/omcs/benni
+1.127	/s/contributor/omcs/mark
+1.125	/s/contributor/omcs/jom
+1.123	/s/contributor/omcs/adeena
+1.122	/s/contributor/omcs/celestianpower
+1.118	/s/contributor/omcs/amacfie
+1.116	/s/contributor/omcs/bazzat
+1.115	/s/contributor/omcs/vilius
+1.114	/s/contributor/omcs/pcdavis
+1.114	/s/contributor/omcs/silvery
+1.112	/s/activity/omcs/vote
+1.111	/s/contributor/omcs/sriniprodigy
+1.110	/s/contributor/omcs/gervasio
+1.108	/s/contributor/omcs/danielsan88
+1.107	/s/contributor/omcs/salmonetta
+1.106	/s/contributor/omcs/jjxwaltzin
+1.104	/s/contributor/omcs/kilozebra
+1.101	/s/contributor/omcs/htarlov
+1.099	/s/contributor/omcs/reine
+1.097	/s/contributor/omcs/logjac
+1.095	/s/contributor/omcs/paulmcq2
+1.094	/s/contributor/omcs/tobiastrier
+1.093	/s/contributor/omcs/johnjamessmith0
+1.092	/s/contributor/omcs/geflerickard
+1.091	/s/contributor/omcs/quailman
+1.091	/s/contributor/omcs/samslippy
+1.091	/s/contributor/omcs/trimalchio
+1.089	/s/contributor/omcs/christof
+1.089	/s/contributor/omcs/helloworld314
+1.084	/s/contributor/omcs/artifexcrastinus
+1.082	/s/contributor/omcs/mikelima
+1.080	/s/contributor/omcs/linwood
+1.080	/s/contributor/omcs/arlosuave
+1.078	/s/contributor/omcs/ozzy2002
+1.077	/s/contributor/omcs/countzero
+1.075	/s/contributor/omcs/amruta_01
+1.074	/s/contributor/omcs/talismancer
+1.073	/s/contributor/omcs/dragonjools
+1.068	/s/contributor/omcs/ck
+1.066	/s/contributor/omcs/jalanb
+1.065	/s/contributor/omcs/dustin
+1.064	/s/contributor/omcs/thorz
+1.063	/s/contributor/omcs/dreadtoad
+1.063	/s/contributor/omcs/jrcool
+1.062	/s/contributor/omcs/saguiag
+1.062	/s/contributor/omcs/toymaker
+1.062	/s/contributor/omcs/he_the_great
+1.060	/s/contributor/omcs/gesims
+1.056	/s/contributor/omcs/chalkdust
+1.055	/s/contributor/omcs/pjarrow
+1.051	/s/contributor/omcs/skissane
+1.049	/s/contributor/omcs/mrycan
+1.047	/s/contributor/omcs/brendte
+1.047	/s/contributor/omcs/maxpack
+1.042	/s/contributor/omcs/andreicnx
+1.040	/s/contributor/omcs/antacidtablets
+1.039	/s/contributor/omcs/hofi
+1.038	/s/contributor/omcs/rbaur
+1.038	/s/contributor/omcs/robwakelin
+1.038	/s/contributor/omcs/hjohnson_7801
+1.037	/s/contributor/omcs/daelsepara
+1.035	/s/contributor/omcs/thorton
+1.031	/r/Attribute
+1.030	/s/contributor/omcs/browni
+1.028	/s/contributor/omcs/jmjulia
+1.026	/s/contributor/omcs/bparsia
+1.024	/s/contributor/omcs/mdchachi
+1.021	/s/contributor/omcs/darthbrooks
+1.021	/s/contributor/omcs/akshayubhat
+1.021	/s/contributor/omcs/dena
+1.020	/s/contributor/omcs/kpit
+1.020	/s/contributor/omcs/alexi
+1.020	/s/contributor/omcs/kwysocki
+1.020	/s/contributor/omcs/jcskillings
+1.018	/s/contributor/omcs/modules
+1.018	/s/contributor/omcs/gorbag
+1.016	/s/contributor/omcs/words
+1.013	/s/contributor/omcs/lisaclovis
+1.009	/s/contributor/omcs/aydogdu
+1.007	/s/contributor/omcs/fsc7
+1.003	/s/contributor/omcs/d
+1.000	/s/contributor/omcs/alswjd27
+0.996	/s/contributor/omcs/gidbrad
+0.994	/s/contributor/omcs/conspiratrix
+0.994	/s/contributor/omcs/christophe
+0.993	/s/contributor/omcs/okky
+0.989	/s/contributor/omcs/karenang0903
+0.986	/s/contributor/omcs/klynn
+0.986	/s/contributor/omcs/gomibako
+0.986	/s/contributor/omcs/benpauli
+0.985	/s/contributor/omcs/jesuschrist
+0.984	/s/contributor/omcs/mcduarte2000
+0.982	/s/contributor/omcs/deanp
+0.981	/s/contributor/omcs/ram0na
+0.976	/s/contributor/omcs/frekka
+0.975	/s/contributor/omcs/JrCool
+0.968	/s/contributor/omcs/hmslydia
+0.966	/s/contributor/omcs/klismos
+0.966	/s/contributor/omcs/po1itiki11
+0.963	/s/contributor/omcs/jarble
+0.962	/s/contributor/omcs/orchid
+0.961	/s/contributor/omcs/drcore
+0.961	/s/contributor/omcs/cassiopeoa
+0.960	/s/contributor/omcs/ezrakilty
+0.960	/s/contributor/omcs/lcairco
+0.960	/s/contributor/omcs/smayorgat
+0.960	/s/contributor/omcs/nihilmatters
+0.960	/s/contributor/omcs/phyxis
+0.958	/s/contributor/omcs/mrrrow665
+0.955	/s/wordnet/3.0
+0.954	/s/contributor/omcs/wintermute
+0.953	/s/contributor/omcs/jhunt
+0.953	/s/contributor/omcs/taek42
+0.952	/s/contributor/omcs/hghthebest
+0.951	/s/contributor/omcs/mukeshpant
+0.951	/s/contributor/omcs/garybc
+0.950	/s/contributor/omcs/bugmenot
+0.950	/s/contributor/omcs/geoentelechy
+0.950	/s/contributor/omcs/billpaul
+0.949	/s/contributor/omcs/mcorrea
+0.949	/s/contributor/omcs/bakara
+0.948	/r/SimilarTo
+0.948	/s/contributor/omcs/bobdhaliwal
+0.946	/s/activity/globalmind/assert
+0.944	/s/contributor/omcs/yahuigu
+0.937	/s/contributor/omcs/tagzach
+0.936	/s/contributor/omcs/skelly78
+0.933	/s/contributor/omcs/pod
+0.932	/s/contributor/omcs/toodleoo
+0.932	/s/contributor/omcs/borris
+0.932	/s/contributor/omcs/maybe
+0.925	/s/contributor/omcs/chagerling
+0.924	/s/contributor/omcs/antalvdb
+0.923	/s/contributor/omcs/shoon
+0.923	/s/contributor/omcs/dev24
+0.922	/s/contributor/omcs/publius
+0.919	/s/contributor/omcs/ismith
+0.919	/s/contributor/omcs/vi
+0.918	/s/contributor/omcs/petejohnst
+0.916	/s/contributor/omcs/heiki
+0.915	/s/contributor/omcs/eldalamber
+0.914	/s/contributor/omcs/marnoot
+0.911	/s/contributor/omcs/lieber
+0.910	/s/contributor/omcs/sp100
+0.907	/s/contributor/omcs/DaRpH
+0.907	/s/contributor/omcs/tulash
+0.907	/s/contributor/omcs/ark30inf
+0.906	/s/contributor/omcs/cgr6513
+0.906	/s/contributor/omcs/bross5
+0.906	/s/contributor/omcs/k09764
+0.905	/s/contributor/omcs/mhjerrykim
+0.902	/s/contributor/omcs/alp3t
+0.901	/s/contributor/omcs/dstarisbeastin
+0.901	/s/contributor/omcs/leeconte
+0.901	/s/contributor/omcs/rutum
+0.899	/s/contributor/omcs/googlyeyesultra
+0.896	/s/contributor/omcs/kodos
+0.896	/s/contributor/omcs/jkestner
+0.895	/s/contributor/omcs/actibus
+0.895	/s/contributor/omcs/lovemidget
+0.894	/s/contributor/omcs/tomwright
+0.894	/s/contributor/omcs/oknessad
+0.893	/s/contributor/omcs/themaster
+0.892	/s/contributor/omcs/eoliveri
+0.892	/s/contributor/omcs/tualath
+0.890	/s/contributor/omcs/jylee
+0.890	/s/contributor/omcs/vergeinitiative
+0.890	/s/contributor/omcs/pedrompereira
+0.889	/s/contributor/omcs/mycorner
+0.888	/s/contributor/omcs/darph
+0.886	/s/contributor/omcs/cbroome
+0.885	/s/contributor/omcs/jiggz
+0.883	/s/contributor/omcs/mdraper
+0.883	/s/contributor/omcs/avi
+0.882	/s/contributor/omcs/ted66
+0.881	/s/contributor/omcs/dlf
+0.880	/s/contributor/omcs/rfs
+0.879	/s/contributor/omcs/silvent
+0.879	/r/Entails
+0.879	/s/contributor/omcs/xtat
+0.878	/s/contributor/omcs/wodahsdnimlabolg
+0.875	/s/contributor/omcs/gigamyke
+0.874	/s/contributor/omcs/mkramer
+0.871	/s/contributor/omcs/unrealtor
+0.871	/s/contributor/omcs/namir
+0.868	/s/contributor/omcs/seth
+0.868	/s/contributor/omcs/lsuvas
+0.867	/s/contributor/omcs/seamas
+0.867	/s/contributor/omcs/motters
+0.865	/s/contributor/omcs/r1card0j
+0.864	/s/contributor/omcs/tripl3
+0.864	/s/contributor/omcs/sintoris
+0.863	/r/MemberOf
+0.863	/s/contributor/omcs/pharamund
+0.863	/s/contributor/omcs/oronoa
+0.863	/s/contributor/omcs/saddat
+0.862	/s/contributor/omcs/blah_blankerson
+0.861	/s/contributor/omcs/huntan
+0.861	/s/contributor/omcs/techdock
+0.860	/s/contributor/omcs/daveguy
+0.860	/s/contributor/omcs/bmsacr
+0.859	/s/contributor/omcs/davidad
+0.854	/s/contributor/omcs/uberliz23
+0.853	/s/contributor/omcs/Marc Wilnauer
+0.853	/s/contributor/omcs/marc_wilnauer
+0.853	/s/contributor/omcs/mjling
+0.853	/s/contributor/omcs/dopefishdave
+0.852	/s/contributor/omcs/jkeats3
+0.851	/s/contributor/omcs/ppinheiro
+0.851	/s/contributor/omcs/flr
+0.850	/s/contributor/omcs/gros0468
+0.849	/s/contributor/omcs/harrap
+0.848	/s/contributor/omcs/schueler
+0.847	/s/contributor/omcs/eagleon
+0.846	/s/contributor/omcs/ondrej
+0.845	/s/contributor/omcs/jmblazek
+0.844	/s/contributor/omcs/ehumpierres
+0.843	/s/contributor/omcs/offspring
+0.842	/s/contributor/omcs/bdaniels
+0.841	/s/contributor/omcs/davidfoley
+0.840	/s/contributor/omcs/scyu
+0.840	/s/contributor/omcs/danielnash
+0.837	/s/contributor/omcs/saiso
+0.837	/s/contributor/omcs/nateelwood
+0.836	/s/contributor/omcs/wwaotrlsdon
+0.835	/s/contributor/omcs/duncannz
+0.835	/s/contributor/omcs/erikki
+0.835	/s/contributor/omcs/leahodell
+0.834	/s/contributor/omcs/jstrayer
+0.834	/s/contributor/omcs/sonicmonk
+0.833	/s/contributor/omcs/burkaman
+0.833	/s/contributor/omcs/frankbardon
+0.832	/s/contributor/omcs/skpe
+0.830	/s/contributor/omcs/krunkfactor
+0.829	/s/contributor/omcs/perkl
+0.828	/s/contributor/omcs/dog1000
+0.828	/s/contributor/omcs/rainbowjar
+0.827	/s/contributor/omcs/moonshadow
+0.826	/s/contributor/omcs/conflix
+0.825	/s/contributor/omcs/nbatfai
+0.825	/s/contributor/omcs/lakshmi
+0.825	/s/contributor/omcs/jimkeogh
+0.824	/s/contributor/omcs/yhbt
+0.824	/s/contributor/omcs/gmaster1440
+0.823	/s/contributor/omcs/toadie
+0.823	/s/contributor/omcs/lauriab
+0.822	/s/contributor/omcs/anita93
+0.820	/s/contributor/omcs/genebec
+0.818	/s/contributor/omcs/lillet55
+0.818	/s/contributor/omcs/anaitis
+0.817	/s/contributor/omcs/gugumachi
+0.817	/s/contributor/omcs/epimetheus
+0.815	/s/contributor/omcs/rolius
+0.815	/s/contributor/omcs/thatsoundguy
+0.814	/s/contributor/omcs/johngt
+0.813	/s/contributor/omcs/daemon
+0.813	/s/contributor/omcs/shercipher
+0.813	/s/contributor/omcs/jostone
+0.812	/s/contributor/omcs/stankbad
+0.809	/s/contributor/omcs/chriki
+0.807	/r/PartOf
+0.807	/s/contributor/omcs/kazeus
+0.806	/s/contributor/omcs/cnm777
+0.806	/s/contributor/omcs/bayen
+0.805	/s/contributor/omcs/kenmkuhl
+0.805	/s/contributor/omcs/matthewd
+0.805	/s/contributor/omcs/gatohaus
+0.804	/s/contributor/omcs/danilo
+0.804	/s/contributor/omcs/dave
+0.804	/s/contributor/omcs/andrewg
+0.803	/s/contributor/omcs/jhamrick
+0.801	/s/contributor/omcs/bpgergo
+0.801	/s/contributor/omcs/spacecadette
+0.800	/s/contributor/omcs/sati9
+0.800	/s/contributor/omcs/los2k
+0.799	/s/contributor/omcs/teed
+0.798	/s/contributor/omcs/jcur
+0.797	/s/contributor/omcs/wolfie
+0.796	/s/contributor/omcs/cld
+0.796	/s/contributor/omcs/cffrost
+0.795	/s/contributor/omcs/jeffw
+0.794	/s/contributor/omcs/drdittley
+0.793	/s/contributor/omcs/steven
+0.790	/s/contributor/omcs/b1nk
+0.789	/s/contributor/omcs/jmoeller
+0.789	/s/contributor/omcs/born2pointe
+0.788	/s/contributor/omcs/psychohazard
+0.787	/s/contributor/omcs/steveh
+0.787	/s/contributor/omcs/eebster
+0.786	/s/contributor/omcs/bhirashima
+0.786	/s/contributor/omcs/tangerinewhite32
+0.785	/s/contributor/omcs/tiskippy
+0.785	/s/contributor/omcs/frogger5
+0.783	/s/contributor/omcs/greyghost
+0.781	/s/contributor/omcs/caiobos
+0.780	/r/HasContext
+0.780	/s/contributor/omcs/gozer
+0.780	/s/contributor/omcs/fyreleo
+0.779	/s/contributor/omcs/tazzydevil
+0.777	/s/contributor/omcs/americo
+0.777	/s/contributor/omcs/pmelidis
+0.777	/s/contributor/omcs/czechnmymail
+0.776	/s/contributor/omcs/hawkeye
+0.774	/s/contributor/omcs/yoyology
+0.774	/s/contributor/omcs/lowbacca
+0.772	/s/contributor/omcs/toddberkebile
+0.772	/s/contributor/omcs/schaapopjehoofd
+0.771	/s/contributor/omcs/dgulling
+0.771	/s/contributor/omcs/havasi
+0.770	/s/contributor/omcs/roger
+0.770	/s/contributor/omcs/krogoth
+0.770	/s/contributor/omcs/bbermont
+0.769	/s/contributor/omcs/atrice
+0.768	/s/contributor/omcs/sebleier
+0.768	/s/contributor/omcs/ke6wli
+0.768	/s/contributor/omcs/danny
+0.767	/s/contributor/omcs/besmart
+0.767	/s/contributor/omcs/skinnerm
+0.765	/s/contributor/omcs/qwert008
+0.765	/s/contributor/omcs/matthew
+0.765	/s/contributor/omcs/davidac897
+0.765	/s/contributor/omcs/mbuck
+0.764	/s/contributor/omcs/ryebread
+0.763	/s/contributor/omcs/yipskee
+0.762	/s/contributor/omcs/amorsent
+0.760	/s/contributor/omcs/herewiss13
+0.759	/s/contributor/omcs/ryanprior
+0.759	/s/contributor/omcs/siegchrist
+0.759	/s/contributor/omcs/kacjf73
+0.758	/s/contributor/omcs/lightning_storm
+0.756	/s/contributor/omcs/chotchki
+0.755	/s/contributor/omcs/adun1701
+0.755	/s/contributor/omcs/danuker
+0.754	/s/contributor/omcs/cinematographer
+0.753	/s/contributor/omcs/3345418912
+0.753	/s/contributor/omcs/aturk
+0.752	/s/contributor/omcs/rcarey1
+0.752	/s/contributor/omcs/calibux
+0.752	/s/contributor/omcs/stealth
+0.752	/s/contributor/omcs/xz
+0.752	/s/contributor/omcs/caslin
+0.751	/s/contributor/omcs/jeckman
+0.751	/s/contributor/omcs/orangefrog
+0.751	/s/contributor/omcs/kyledrexel
+0.749	/s/contributor/omcs/cassie
+0.749	/s/contributor/omcs/jbl26
+0.749	/s/contributor/omcs/aliuna
+0.748	/s/contributor/omcs/pansinic
+0.747	/s/contributor/omcs/tranter
+0.747	/s/contributor/omcs/kywjumbgo
+0.746	/s/contributor/omcs/coolmanoh
+0.746	/s/contributor/omcs/dcdilley
+0.744	/s/contributor/omcs/4lorn
+0.744	/s/contributor/omcs/bmilton
+0.744	/s/contributor/omcs/temmon
+0.744	/s/contributor/omcs/neonviolet
+0.744	/s/contributor/omcs/amberc8974
+0.742	/s/contributor/omcs/martin_gebauer
+0.741	/s/contributor/omcs/banner44
+0.741	/s/contributor/omcs/telerski
+0.740	/s/contributor/omcs/gs4productions
+0.740	/s/contributor/omcs/glebk
+0.740	/s/contributor/omcs/pacslim
+0.739	/s/contributor/omcs/djtwotone
+0.738	/s/contributor/omcs/seti_taranu
+0.738	/s/contributor/omcs/rtrac1
+0.737	/r/MadeOf
+0.737	/s/contributor/omcs/chicko
+0.736	/s/contributor/omcs/thepaul
+0.735	/s/contributor/omcs/will
+0.734	/s/contributor/omcs/evolution
+0.733	/s/contributor/omcs/karasu
+0.732	/s/contributor/omcs/danfranklinusa
+0.732	/s/contributor/omcs/amanda
+0.732	/s/contributor/omcs/bagsc
+0.730	/s/contributor/omcs/stanleyb
+0.729	/s/contributor/omcs/walter
+0.727	/s/contributor/omcs/yakmind
+0.727	/s/contributor/omcs/slf67
+0.726	/s/contributor/omcs/mccarthy10
+0.726	/s/contributor/omcs/ethanhello
+0.725	/s/contributor/omcs/talley
+0.723	/s/contributor/omcs/moreland
+0.723	/s/contributor/omcs/fastfinge1
+0.722	/s/contributor/omcs/chuddy
+0.722	/s/contributor/omcs/drkildare
+0.722	/s/contributor/omcs/platypusoup
+0.721	/s/contributor/omcs/twistofreality
+0.721	/s/rule/preposition_fix
+0.721	/s/contributor/omcs/mz
+0.721	/s/contributor/omcs/rainqueen
+0.720	/s/contributor/omcs/fuzzysparkledoodle
+0.720	/s/contributor/omcs/sparhawk
+0.720	/s/contributor/omcs/lobryan
+0.719	/s/contributor/omcs/n0v8
+0.719	/s/contributor/omcs/rwilbourn
+0.718	/s/contributor/omcs/avaabbi
+0.718	/s/contributor/omcs/ghostdog
+0.717	/s/contributor/omcs/rickpowell
+0.717	/s/contributor/omcs/digba121
+0.717	/s/contributor/omcs/pellart
+0.716	/s/contributor/omcs/soas
+0.714	/s/contributor/omcs/jennifer
+0.714	/s/contributor/omcs/griff
+0.713	/s/contributor/omcs/azrael
+0.713	/s/contributor/omcs/tmichael
+0.712	/s/contributor/omcs/illmatic
+0.711	/s/contributor/omcs/kazu
+0.710	/s/contributor/omcs/tlau
+0.710	/s/contributor/omcs/mtczajka
+0.708	/s/contributor/omcs/wwattles
+0.708	/s/contributor/omcs/web3
+0.708	/s/contributor/omcs/sargon
+0.708	/s/contributor/omcs/catherio
+0.708	/s/contributor/omcs/mattsquire
+0.707	/s/contributor/omcs/glphillips
+0.706	/s/contributor/omcs/andre_obueno
+0.706	/s/contributor/omcs/meestal
