word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
うかがった,のぞいた,5.2,2,6,5,5,8,8,4,7,7,8,verb,yes,conj,conj,yes
うかがった,受けた,2.8,3,1,8,0,2,4,1,2,1,0,verb,yes,conj,conj,yes
うかがった,聴いた,8.2,8,6,10,8,9,8,5,6,5,8,verb,yes,conj,conj,yes
うつされた,貰った,4.6,5,4,5,2,7,4,6,7,8,7,verb,yes,conj,conj,yes
うつされた,罹った,7.6,6,9,9,6,8,6,5,7,7,4,verb,yes,conj,conj,yes
うつった,罹った,4.8,5,5,3,4,7,7,5,7,2,10,verb,yes,conj,conj,yes
うつる,罹る,8.2,6,10,9,8,8,8,5,4,7,4,verb,yes,dict,dict,no
うもれた,溺れた,3.8,1,2,5,7,4,4,3,7,1,3,verb,yes,conj,conj,yes
うもれた,はまった,7.6,6,9,10,7,6,1,1,4,2,3,verb,yes,conj,conj,yes
うもれた,入った,6,5,8,6,8,3,1,2,3,2,2,verb,yes,conj,conj,yes
おかしくなって,弱くなって,2.4,4,2,0,3,3,7,2,3,0,5,verb_phrase,no,conj,conj,n/a
おさめた,留めた,5.8,5,9,8,3,4,1,5,4,3,2,verb,yes,conj,conj,yes
おわる,無くなる,6.6,5,8,10,7,3,8,7,3,3,5,verb,yes,dict,dict,no
おわる,消える,6.8,5,9,10,7,3,7,7,2,3,5,verb,yes,dict,dict,no
お願いした,懇願した,8.6,9,8,9,10,7,7,5,8,10,8,verb,no,conj,conj,n/a
お願いする,懇望する,7.8,9,9,7,7,7,8,4,8,8,7,verb,no,dict,dict,n/a
お願いする,依頼する,8.4,7,9,10,8,8,7,8,7,5,7,verb,no,dict,dict,n/a
お願いする,嘆願する,8.4,7,9,10,9,7,8,8,8,5,7,verb,no,dict,dict,n/a
お願いする,頼み込む,7.8,9,8,7,7,8,9,8,8,9,8,verb,no,dict,dict,n/a
お願いをする,熱願する,8.4,7,9,9,8,9,8,7,7,5,7,verb_phrase,no,dict,dict,n/a
かかった,罹患した,8,8,8,6,10,8,9,8,8,10,9,verb,no,conj,conj,n/a
かき乱された,揺らした,3.8,3,0,3,6,7,7,4,6,5,1,verb,yes,conj,conj,yes
かき乱された,揺れ動いた,5.8,6,5,4,7,7,7,3,8,4,6,verb,yes,conj,conj,yes
かざった,つけた,7.6,6,7,10,7,8,6,1,6,3,6,verb,yes,conj,conj,yes
かたる,名乗る,7,5,8,7,10,5,9,9,8,2,7,verb,yes,dict,dict,no
ぐしゃぐしゃになった,乱れた,7.4,7,5,10,7,8,10,6,8,9,6,verb_phrase,no,conj,conj,n/a
ぐしゃぐしゃになった,跳ねた,3.4,0,7,0,7,3,0,1,3,0,0,verb_phrase,no,conj,conj,n/a
ぐしゃぐしゃになった,荒れた,6.8,6,8,8,6,6,5,4,4,3,2,verb_phrase,no,conj,conj,n/a
くばられた,配分された,8.8,8,9,10,9,8,9,5,6,7,8,verb,no,conj,conj,n/a
くばられた,分けられた,6.6,8,5,5,8,7,10,7,8,7,7,verb,yes,conj,conj,yes
くばられる,分け与える,8.4,8,9,9,7,9,8,5,7,7,6,verb,yes,conj,dict,yes
けんかをする,言い争う,7.4,7,6,10,6,8,9,5,8,8,6,verb_phrase,no,dict,dict,n/a
けんかをする,もめる,8.2,8,7,10,8,8,9,6,9,9,5,verb_phrase,no,dict,dict,n/a
けんかをする,ごたごたする,6.4,5,6,10,3,8,7,3,7,9,4,verb_phrase,no,dict,dict,n/a
コーディネートした,合わせた,7,6,6,6,9,8,10,7,9,9,6,verb,no,conj,conj,n/a
コーディネートした,あしらった,5,7,3,8,6,1,8,4,6,5,1,verb,no,conj,conj,n/a
こじらせた,患った,5.4,5,4,7,5,6,7,6,8,6,4,verb,yes,conj,conj,yes
こじらせた,うつされた,3,2,1,3,3,6,8,6,7,0,0,verb,yes,conj,conj,yes
こじらせた,ひいた,6.8,5,8,10,6,5,8,1,4,3,0,verb,yes,conj,conj,yes
こじらせる,罹る,3.2,3,3,1,3,6,7,5,8,2,2,verb,yes,conj,dict,yes
こすった,拭った,6.8,6,10,9,7,2,9,5,3,3,4,verb,yes,conj,conj,yes
ごたついた,ごたごたした,8.2,10,7,8,7,9,9,10,9,6,8,verb,no,conj,conj,n/a
ごたついた,言い合った,5.2,5,3,7,3,8,6,2,8,2,6,verb,yes,conj,conj,yes
こんがらがった,込み入った,7.4,8,8,5,8,8,8,5,7,5,1,verb,yes,conj,conj,yes
コントロールした,操縦した,7.2,9,9,5,5,8,10,8,9,2,9,verb,no,conj,conj,n/a
コントロールする,操縦する,8,8,10,9,5,8,10,8,9,2,9,verb,no,dict,dict,n/a
コントロールできる,制御できる,9.2,9,10,10,9,8,10,9,9,9,10,verb,no,dict,dict,n/a
こんもりとした,盛り上がった,6.8,8,7,8,8,3,8,5,6,3,7,verb,no,conj,conj,n/a
こんもりとした,少し盛り上がった,6.6,7,5,9,9,3,6,6,6,2,6,verb,no,conj,conj,n/a
さかのぼる,順に見る,6.4,4,6,10,8,4,0,4,5,3,6,verb_phrase,no,dict,dict,n/a
ささくれる,荒れる,5.2,5,5,6,4,6,8,4,7,4,7,verb,yes,dict,dict,no
さまよった,ゆらゆら動いた,6,6,7,6,8,3,8,1,4,3,0,verb_phrase,no,conj,conj,n/a
さまよった,浮かんだ,5.4,5,9,4,7,2,6,2,4,1,0,verb,yes,conj,conj,yes
さまよった,揺れ動いた,6.2,6,8,7,7,3,8,1,4,3,0,verb,yes,conj,conj,yes
しけている,乱れている,4.8,7,4,4,2,7,7,1,7,7,7,verb,no,conj,conj,n/a
しけている,騒がしくなっている,4.8,6,4,9,2,3,4,0,0,5,3,verb_phrase,no,conj,conj,n/a
しける,激しくなる,4.6,3,4,3,6,7,7,5,5,0,0,verb_phrase,no,dict,dict,n/a
しける,荒れる,8.6,7,8,10,9,9,8,6,7,5,6,verb,yes,dict,dict,no
しばった,着けた,2,0,1,0,3,6,5,2,5,3,4,verb,yes,conj,conj,yes
しめた,閉じた,8.4,10,9,5,10,8,10,8,8,10,9,verb,yes,conj,conj,yes
しめた,着けた,5.8,6,5,9,6,3,5,4,3,3,1,verb,yes,conj,conj,yes
しめっていた,濡れていた,7.4,6,7,8,8,8,7,7,7,10,8,verb,no,conj,conj,n/a
しめる,冷やす,2.6,0,1,3,3,6,2,1,7,4,1,verb,yes,dict,dict,no
しゃくにさわる,怒る,6.8,5,8,8,7,6,8,6,3,7,2,verb,yes,dict,dict,no
すたれた,荒廃した,8,8,7,7,10,8,10,10,9,8,8,verb,no,conj,conj,n/a
すたれた,廃れた,10,10,10,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
ズレていく,変わっていく,5.4,3,6,3,8,7,4,3,7,6,6,verb_phrase,no,conj,conj,n/a
せずにいる,欠かす,4,3,4,3,3,7,6,3,5,3,3,verb_phrase,no,dict,dict,n/a
せずにいる,外す,3.2,1,8,2,3,2,5,1,2,5,0,verb_phrase,no,dict,dict,n/a
たぐった,なぞった,5.8,5,9,6,5,4,4,7,2,3,0,verb,yes,conj,conj,yes
ダッシュする,爆走する,6.8,6,9,5,6,8,9,6,6,7,9,verb,no,dict,dict,n/a
ダッシュする,疾走する,7.6,9,9,6,6,8,9,6,9,9,9,verb,no,dict,dict,n/a
ダッシュする,走行する,6.2,6,8,5,5,7,8,5,8,4,6,verb,no,dict,dict,n/a
ダッシュする,駆け抜ける,7,6,7,7,8,7,8,7,8,10,8,verb,no,dict,dict,n/a
ダッシュする,速く走る,8,6,10,8,8,8,8,4,8,8,9,verb_phrase,no,dict,dict,n/a
たどる,行く,5.6,5,9,5,6,3,1,5,3,3,1,verb,yes,dict,dict,no
ためらう,気後れする,7.4,5,8,7,9,8,7,7,9,5,8,verb,no,dict,dict,n/a
ためらう,躊躇する,8.4,9,8,7,10,8,10,8,9,10,9,verb,no,dict,dict,n/a
ためらった,躊躇した,8.6,9,8,8,10,8,10,8,9,10,9,verb,no,conj,conj,n/a
たらした,広げた,2,0,4,0,2,4,5,2,0,0,0,verb,yes,conj,conj,yes
たらした,入れた,2.6,1,4,0,5,3,7,3,3,0,0,verb,yes,conj,conj,yes
チャレンジする,望む,5.2,7,8,3,3,5,0,8,5,0,6,verb,no,dict,dict,n/a
チャレンジする,のぞむ,6.2,6,9,6,5,5,10,8,5,8,6,verb,no,dict,dict,n/a
チャレンジする,立ち向かう,6.4,5,6,7,7,7,9,6,9,2,8,verb,no,dict,dict,n/a
ちりばめている,飾ってある,4.2,3,5,1,6,6,8,3,7,1,6,verb,no,conj,conj,n/a
ちりばめている,配置されてある,5.2,5,5,2,8,6,7,5,8,3,6,verb,no,conj,conj,n/a
ちりばめている,ついている,4.6,6,5,3,6,3,5,1,4,3,1,verb,no,conj,conj,n/a
ちりばめている,使用している,4,4,8,2,5,1,5,2,3,3,0,verb,no,conj,conj,n/a
ついている,使用している,5.8,4,8,7,6,4,6,1,3,3,1,verb,no,conj,conj,n/a
つかまった,入った,4.4,4,7,6,2,3,0,2,2,1,0,verb,yes,conj,conj,yes
つかまった,巻き込まれた,6,5,8,9,5,3,0,1,5,3,1,verb,yes,conj,conj,yes
つかんだ,挟んだ,5.2,7,6,4,3,6,6,6,7,4,7,verb,yes,conj,conj,yes
つかんだ,持った,7.2,7,6,8,8,7,9,7,4,7,8,verb,yes,conj,conj,yes
つかんだ,掴んだ,9.4,9,8,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
つけた,着用した,8.2,7,8,10,8,8,10,8,9,10,7,verb,no,conj,conj,n/a
つけた,飾った,7.6,6,8,10,8,6,5,1,6,3,6,verb,yes,conj,conj,yes
つけた,添えた,7.6,7,9,8,8,6,7,4,6,3,6,verb,yes,conj,conj,yes
つまみとった,持った,4.8,5,6,1,5,7,7,5,8,3,6,verb,no,conj,conj,n/a
つまみとった,挟んだ,4.8,5,8,3,2,6,5,7,5,8,7,verb,yes,conj,conj,yes
つむった,つぶった,9.4,10,9,9,10,9,10,9,9,9,9,verb,yes,conj,conj,yes
ディスカッションする,討議する,8.6,10,8,8,9,8,10,8,9,10,9,verb,no,dict,dict,n/a
ディスカッションする,話し合って検討する,9.2,10,9,9,10,8,9,8,9,9,9,verb_phrase,no,dict,dict,n/a
とって亡くした,逝去した,6.8,9,5,7,5,8,10,5,4,5,7,verb_phrase,no,conj,conj,n/a
トラブルになった,もめた,8.8,10,9,7,10,8,10,10,9,10,7,verb_phrase,no,conj,conj,n/a
とらわれた,入った,2.4,0,4,0,2,6,9,2,4,1,2,verb,yes,conj,conj,yes
とらわれた,陥った,5.4,5,6,6,3,7,8,3,5,6,6,verb,yes,conj,conj,yes
とらわれた,飲み込まれた,6.8,7,6,8,7,6,7,1,5,2,1,verb,yes,conj,conj,yes
とらわれた,はまった,7.2,7,7,9,7,6,5,1,3,2,3,verb,yes,conj,conj,yes
ないがしろにする,欠かす,5.6,6,8,4,7,3,7,3,5,3,1,verb_phrase,no,dict,dict,n/a
ないがしろにする,外す,6.2,6,8,7,7,3,8,5,6,3,0,verb_phrase,no,dict,dict,n/a
ないがしろにする,なくす,4,5,7,0,6,2,7,5,3,3,0,verb_phrase,no,dict,dict,n/a
ないがしろにする,無視する,7,5,9,6,7,8,6,8,9,9,7,verb_phrase,no,dict,dict,n/a
なおした,表した,1.2,2,0,0,2,2,0,2,0,0,0,verb,yes,conj,conj,yes
なおした,示した,2.4,0,8,2,0,2,0,1,2,0,0,verb,yes,conj,conj,yes
なくした,除いた,5.4,4,9,5,3,6,7,5,9,8,6,verb,yes,conj,conj,yes
なくなった,終わった,5.2,5,8,4,3,6,10,3,8,8,6,verb,yes,conj,conj,yes
なくなる,消える,7.2,4,8,9,8,7,10,6,9,9,8,verb,yes,dict,dict,no
なくなる,去る,6.2,7,8,5,4,7,10,5,8,9,7,verb,yes,dict,dict,no
なぞった,調べた,2.6,3,2,0,3,5,8,4,4,0,6,verb,yes,conj,conj,yes
なぞった,読み返した,5.2,5,7,5,4,5,9,6,4,0,7,verb,yes,conj,conj,yes
なぞる,歩む,2.4,1,4,0,3,4,9,2,0,0,6,verb,yes,dict,dict,no
なぞる,追う,4.8,3,6,3,6,6,10,3,5,2,6,verb,yes,dict,dict,no
なぞる,探し求める,3.6,1,4,3,5,5,9,5,6,0,6,verb,yes,dict,dict,no
なぞる,行く,1.6,0,0,0,4,4,6,3,3,0,0,verb,yes,dict,dict,no
にこにこした,微笑した,7.4,10,5,6,9,7,8,5,6,1,7,verb,no,conj,conj,n/a
ニコニコした,にっこりした,9.2,7,10,10,10,9,9,8,9,10,7,verb,no,conj,conj,n/a
ニコニコした,にんまりした,7.8,7,8,10,7,7,9,6,8,2,6,verb,no,conj,conj,n/a
にこにこした,微笑んだ,7.6,7,9,6,8,8,1,8,8,5,7,verb,no,conj,conj,n/a
にこにこする,微笑む,8.6,10,8,8,10,7,9,9,7,5,7,verb,no,dict,dict,n/a
にじみ出ている,示されている,4.4,6,3,3,3,7,7,6,7,3,4,verb_phrase,no,conj,conj,n/a
にじみ出ている,出ている,6.2,6,5,5,8,7,8,5,7,5,5,verb_phrase,no,conj,conj,n/a
にじみ出る,浮かび上がる,6,5,6,7,4,8,9,4,8,6,6,verb,yes,dict,dict,no
にじみ出る,映る,5.2,5,9,5,4,3,4,1,6,0,0,verb,yes,dict,dict,no
にじみ出る,出る,6.8,7,9,7,6,5,4,5,4,3,4,verb,yes,dict,dict,no
にっこりした,にんまりした,7.8,8,9,6,9,7,9,5,8,2,6,verb,no,conj,conj,n/a
のせた,付け加えた,7.2,6,9,8,7,6,7,3,5,3,3,verb,yes,conj,conj,yes
のせる,添える,5.8,5,6,4,7,7,9,6,7,8,6,verb,yes,dict,dict,no
はさみこんだ,つかんだ,5.2,5,8,5,2,6,2,5,6,5,0,verb,yes,conj,conj,yes
はさみこんだ,掴んだ,3.8,3,1,3,6,6,10,3,1,3,6,verb,yes,conj,conj,yes
はさみこんだ,はさんだ,8.4,8,9,8,8,9,10,3,9,9,8,verb,yes,conj,conj,yes
はさんだ,つかんだ,3.8,0,2,4,6,7,9,4,3,7,6,verb,yes,conj,conj,yes
はずす,抜く,7.4,6,8,9,8,6,2,3,5,3,4,verb,yes,dict,dict,no
はだける,乱れる,5,6,4,7,2,6,9,5,7,9,6,verb,yes,dict,dict,no
はまった,埋もれた,6.2,6,4,7,7,7,9,3,7,9,6,verb,yes,conj,conj,yes
はまった,入り込んだ,6,5,6,9,3,7,10,3,8,8,6,verb,yes,conj,conj,yes
はまる,合う,6.4,5,6,5,8,8,9,4,8,9,6,verb,yes,dict,dict,no
はまる,いく,1.2,0,0,0,3,3,5,2,0,0,0,verb,yes,dict,dict,no
はまれば,当たれば,6.2,6,8,7,1,9,5,1,6,0,2,verb,yes,conj,conj,yes
はめこむ,着ける,3.8,5,1,3,4,6,8,3,4,4,5,verb,yes,dict,dict,no
はめこむ,はめる,8,10,6,8,7,9,10,8,9,8,8,verb,yes,dict,dict,no
はめこむ,通す,2.2,0,0,0,5,6,5,1,3,1,4,verb,yes,dict,dict,no
はめこむ,つける,6.4,6,7,8,8,3,7,1,5,3,4,verb,yes,dict,dict,no
はめた,装着した,7.2,5,8,9,8,6,9,2,8,5,8,verb,no,conj,conj,n/a
はめた,着用した,6.2,8,4,5,8,6,9,1,8,1,6,verb,no,conj,conj,n/a
はめられた,陥った,6.4,8,5,5,6,8,10,3,9,6,6,verb,yes,conj,conj,yes
はめられた,入った,5,6,7,3,7,2,1,3,3,3,4,verb,yes,conj,conj,yes
はめる,つける,7.4,9,7,7,8,6,7,3,8,7,6,verb,yes,dict,dict,no
はめる,通す,6.2,5,8,7,6,5,1,1,4,3,3,verb,yes,dict,dict,no
ひいた,感染した,7.4,6,8,9,8,6,5,3,3,5,3,verb,no,conj,conj,n/a
ひいた,広げた,2.4,0,2,0,4,6,5,2,1,0,0,verb,yes,conj,conj,yes
ひいた,貰った,1.8,0,1,0,2,6,6,1,0,0,0,verb,yes,conj,conj,yes
ひいた,書いた,2.2,0,1,0,3,7,3,1,0,0,6,verb,yes,conj,conj,yes
ひいた,敷いた,7.2,7,9,9,8,3,8,1,2,5,7,verb,yes,conj,conj,yes
ひいた,入れた,4.8,2,9,4,6,3,0,1,3,0,6,verb,yes,conj,conj,yes
ひいた,受け継いだ,3.8,3,0,0,8,8,10,5,7,9,0,verb,yes,conj,conj,yes
ひく,撤退する,8.2,9,7,8,9,8,10,8,9,9,7,verb,no,dict,dict,n/a
ひく,継承する,6.8,7,7,9,5,6,8,2,6,3,4,verb,no,dict,dict,n/a
ひく,引き継ぐ,7.8,8,9,8,8,6,9,1,6,3,4,verb,yes,dict,dict,no
ひく,砕く,6,6,8,8,6,2,0,2,2,5,5,verb,yes,dict,dict,no
ひく,なくなる,4.8,6,7,8,0,3,5,1,3,0,1,verb,yes,dict,dict,no
ぴったりと付いた,挟まった,4,4,1,2,7,6,7,3,8,3,6,verb_phrase,no,conj,conj,n/a
ぴったりと付いた,はまった,6.4,6,8,7,8,3,8,1,6,3,5,verb_phrase,no,conj,conj,n/a
ひょっとする,もしかする,8.2,8,8,7,10,8,10,9,9,10,8,verb,no,dict,dict,n/a
フォローした,補足した,7.8,9,8,5,9,8,10,8,9,8,8,verb,no,conj,conj,n/a
フォローした,付け加えた,7.2,8,7,6,7,8,10,7,9,7,8,verb,no,conj,conj,n/a
ふき取った,ふいた,8.4,8,9,8,8,9,10,8,9,9,8,verb,yes,conj,conj,yes
ふき取った,拭いた,8.4,8,7,8,10,9,10,8,9,9,8,verb,yes,conj,conj,yes
ふりをした,装った,8.2,7,8,10,8,8,10,7,9,9,8,verb_phrase,no,conj,conj,n/a
ふりをする,真似る,8.2,7,7,10,9,8,10,7,9,7,8,verb_phrase,no,dict,dict,n/a
ふりをする,装う,8.2,7,7,10,9,8,10,6,9,4,8,verb_phrase,no,dict,dict,n/a
ほほえむ,笑う,6.8,8,5,6,8,7,9,6,5,5,8,verb,yes,dict,dict,no
ほほえむ,微笑む,10,10,10,10,10,10,10,10,10,10,10,verb,yes,dict,dict,no
マッチした,合った,8.2,6,9,9,10,7,10,9,9,9,9,verb,no,conj,conj,n/a
マッチした,合致した,7.6,6,9,7,10,6,10,9,9,9,9,verb,no,conj,conj,n/a
マッチする,一致する,7.2,5,9,9,7,6,10,8,9,8,9,verb,no,dict,dict,n/a
マッチする,合体する,5.8,6,9,5,4,5,2,2,5,3,0,verb,no,dict,dict,n/a
マッチする,合う,9.2,8,10,10,9,9,8,7,9,8,8,verb,no,dict,dict,n/a
まとまった,荒れた,0.6,0,0,0,0,3,0,1,1,0,0,verb,yes,conj,conj,yes
みごもらせた,身ごもらせた,10,10,10,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
むき出しになった,露呈した,7.4,9,6,7,7,8,10,8,9,7,5,verb_phrase,no,conj,conj,n/a
むき出しになった,見られた,1.8,0,0,0,3,6,6,3,5,2,0,verb_phrase,no,conj,conj,n/a
むき出しになった,突出した,6.6,7,9,9,6,2,8,3,3,5,7,verb_phrase,no,conj,conj,n/a
むしばんだ,破壊した,3.4,4,1,4,2,6,8,2,4,8,2,verb,no,conj,conj,n/a
むしばんだ,病んだ,6.2,7,6,5,6,7,9,4,6,8,7,verb,yes,conj,conj,yes
もめた,争った,8.4,7,9,10,9,7,9,8,7,7,7,verb,yes,conj,conj,yes
もめる,主張しあう,4.4,5,5,3,3,6,4,5,5,5,5,verb,no,dict,dict,n/a
もめる,言い争う,7.8,7,7,8,9,8,10,6,9,8,7,verb,yes,dict,dict,no
もらった,罹患した,5.8,5,5,4,7,8,7,7,6,5,7,verb,no,conj,conj,n/a
やめた,撤退した,6.6,8,8,7,3,7,9,6,6,8,8,verb,no,conj,conj,n/a
やめた,辞めた,10,10,10,10,10,10,10,10,10,10,10,verb,yes,conj,conj,yes
やめる,除く,3.4,2,5,2,3,5,6,2,7,5,6,verb,yes,dict,dict,no
やめる,欠く,6,5,8,8,6,3,3,5,3,2,0,verb,yes,dict,dict,no
ゆるくして,緩くして,10,10,10,10,10,10,10,10,10,10,10,verb_phrase,no,conj,conj,n/a
よくある,結構ある,7.6,8,8,9,8,5,10,9,8,9,8,verb_phrase,no,dict,dict,n/a
よく合う,合う,8.2,9,8,9,8,7,10,7,8,4,5,verb_phrase,no,dict,dict,n/a
より分けられる,分け与えられる,5.4,8,4,7,2,6,5,2,4,4,6,verb_phrase,no,conj,conj,n/a
より分けられる,分担される,6,8,5,5,7,5,9,1,4,2,7,verb_phrase,no,conj,conj,n/a
より分けられる,分配される,7.4,8,8,8,7,6,8,3,8,3,8,verb_phrase,no,conj,conj,n/a
より分ける,配分する,6.2,7,4,8,6,6,8,3,8,1,8,verb_phrase,no,dict,dict,n/a
ランクアップする,上昇する,7.2,8,9,5,6,8,9,5,9,9,8,verb,no,dict,dict,n/a
ランクアップする,上がる,6.8,6,8,5,7,8,9,5,8,9,8,verb,no,dict,dict,n/a
わずらった,弱めた,0.2,0,0,0,1,0,2,2,0,2,3,verb,yes,conj,conj,yes
一緒にした,同封した,7,7,7,8,5,8,7,5,8,8,8,verb_phrase,no,conj,conj,n/a
一緒にした,添えた,5.8,7,7,8,5,2,8,6,8,7,8,verb_phrase,no,conj,conj,n/a
一緒にした,添付した,6,8,7,8,5,2,8,5,8,6,8,verb_phrase,no,conj,conj,n/a
一致する,合体する,5.4,7,5,4,3,8,10,2,7,1,0,verb,no,dict,dict,n/a
一致する,いける,0.8,0,2,0,2,0,5,1,6,0,0,verb,no,dict,dict,n/a
一致する,合う,8.8,7,9,10,9,9,9,7,8,8,7,verb,no,dict,dict,n/a
上がった,上昇した,9,9,9,9,10,8,8,9,9,5,8,verb,no,conj,conj,n/a
上がった,登場した,5.6,6,2,6,7,7,6,3,6,0,7,verb,no,conj,conj,n/a
上がった,取り沙汰された,4.8,6,2,6,4,6,8,3,6,0,8,verb,no,conj,conj,n/a
上がった,出現した,4.4,5,2,6,3,6,7,3,5,0,6,verb,no,conj,conj,n/a
上に行く,上回る,6.6,7,9,5,3,9,6,8,1,6,7,verb_phrase,no,dict,dict,n/a
上に行く,勝る,5.8,6,5,7,6,5,8,1,3,0,5,verb_phrase,no,dict,dict,n/a
上回る,超える,9,8,9,9,10,9,9,9,7,8,8,verb,yes,dict,dict,no
上昇する,上がる,8.4,9,8,8,10,7,9,9,9,7,8,verb,no,dict,dict,n/a
不安定になった,荒れた,5.2,7,6,4,6,3,6,6,7,3,5,verb_phrase,no,conj,conj,n/a
不安定になった,壊れた,5.8,8,6,6,5,4,7,5,4,3,3,verb_phrase,no,conj,conj,n/a
与えた,出した,3,5,1,2,5,2,1,1,5,5,5,verb,yes,conj,conj,yes
丸出しにする,出して見せる,5.2,5,8,3,5,5,6,4,6,6,6,verb_phrase,no,dict,dict,n/a
丸出しにする,露出する,7,7,9,6,7,6,10,2,9,9,7,verb_phrase,no,dict,dict,n/a
主張しあう,争う,6.4,3,8,7,8,6,3,4,7,6,6,verb,no,dict,dict,n/a
乗せた,持った,1.8,4,0,2,0,3,0,6,1,3,3,verb,yes,conj,conj,yes
乱れた,荒廃した,7.6,8,8,9,7,6,8,4,5,5,2,verb,no,conj,conj,n/a
乱れた,荒れた,6.8,8,7,6,7,6,7,3,6,3,7,verb,yes,conj,conj,yes
乱れた,廃れた,2.2,5,2,3,0,1,6,1,3,2,0,verb,yes,conj,conj,yes
