word1,word2,mean,ano1,ano2,ano3,ano4,ano5,ano6,ano7,ano8,ano9,ano10,tag,mecab,form1,form2,ambiguity
けたたましい,すさまじい,7,7,8,10,3,7,8,4,6,7,8,adjective,yes,dict,dict,no
けたたましい,やかましい,8,6,8,8,10,8,8,5,7,8,9,adjective,yes,dict,dict,no
けたたましい,ものすごい,6.2,5,7,6,6,7,8,5,6,6,8,adjective,yes,dict,dict,no
けたたましい,物凄い,6.4,6,7,6,6,7,8,5,6,6,8,adjective,yes,dict,dict,no
けたたましい,うるさい,8.8,8,9,9,10,8,8,6,7,7,9,adjective,yes,dict,dict,no
けたたましい,騒がしい,8.8,8,9,9,10,8,9,4,7,6,9,adjective,yes,dict,dict,no
けたたましい,すごい,5.2,5,5,5,4,7,8,4,6,3,8,adjective,yes,dict,dict,no
けたたましい,騒々しい,8.8,9,9,9,9,8,8,6,7,7,10,adjective,yes,dict,dict,no
けたたましい,甲高い,6.8,8,8,8,2,8,6,2,3,0,6,adjective,yes,dict,dict,no
けたたましい,激しい,7.4,6,8,9,7,7,6,5,8,8,7,adjective,yes,dict,dict,no
さびしい,寂しい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
しょぼい,あっけない,6.8,7,5,10,5,7,7,4,3,8,0,adjective,yes,dict,dict,no
しんどい,難しい,5.4,5,6,2,8,6,7,3,4,5,1,adjective,yes,dict,dict,no
しんどい,つらい,7.6,7,9,5,9,8,9,8,8,8,10,adjective,yes,dict,dict,no
しんどい,苦しい,7.2,6,8,5,9,8,8,7,6,8,7,adjective,yes,dict,dict,no
しんどい,辛い,8,7,9,6,10,8,8,8,8,9,10,adjective,yes,dict,dict,no
しんどい,厳しい,5.8,4,6,3,8,8,8,3,6,8,4,adjective,yes,dict,dict,no
しんどい,きつい,8.2,9,7,7,10,8,9,8,9,9,9,adjective,yes,dict,dict,no
しんどかった,きつかった,9,8,9,10,10,8,9,8,9,9,9,adjective,yes,conj,conj,no
しんどかった,厳しかった,7.6,7,8,7,8,8,8,3,6,9,4,adjective,yes,conj,conj,no
しんどかった,辛かった,8.8,9,9,8,10,8,9,8,8,9,10,adjective,yes,conj,conj,no
すがすがしい,輝かしい,4,5,1,5,3,6,5,2,4,2,0,adjective,yes,dict,dict,no
すがすがしい,素晴らしい,5.4,4,7,7,3,6,5,2,3,2,6,adjective,yes,dict,dict,no
すがすがしい,すばらしい,6.4,7,7,9,3,6,5,2,3,2,6,adjective,yes,dict,dict,no
すがすがしい,神々しい,4.6,4,8,6,1,4,3,3,2,0,2,adjective,yes,dict,dict,no
すがすがしい,華々しい,4.6,3,8,7,0,5,4,3,2,1,2,adjective,yes,dict,dict,no
すごい,すばらしい,6.4,7,7,5,6,7,6,7,6,7,7,adjective,yes,dict,dict,no
すごい,激しい,7,6,9,6,8,6,7,5,6,7,5,adjective,yes,dict,dict,no
すごい,うるさい,5,5,9,5,2,4,4,3,5,0,5,adjective,yes,dict,dict,no
すごかった,物凄かった,8.2,7,7,10,8,9,9,6,7,8,9,adjective,yes,conj,conj,no
すごかった,激しかった,7.4,7,7,8,7,8,6,5,5,7,8,adjective,yes,conj,conj,no
すごかった,早かった,5,5,6,6,3,5,6,2,2,0,2,adjective,yes,conj,conj,no
すごく良い,輝かしい,6.4,8,6,5,6,7,7,4,6,5,7,adjective_phrase,no,dict,dict,n/a
すごく良い,すばらしい,8.2,9,8,8,8,8,6,7,7,8,8,adjective_phrase,no,dict,dict,n/a
すさまじい,どえらい,7.8,8,8,10,9,4,7,8,8,9,5,adjective,no,dict,dict,n/a
すさまじい,すごい,6.8,3,7,8,8,8,8,5,6,5,7,adjective,yes,dict,dict,no
すさまじい,すばらしい,3.8,0,5,3,4,7,6,2,4,5,4,adjective,yes,dict,dict,no
すさまじい,甲高い,2.6,0,4,2,2,5,6,1,1,0,3,adjective,yes,dict,dict,no
すさまじい,凄い,6.6,9,7,5,4,8,7,5,5,8,7,adjective,yes,dict,dict,no
すさまじい,凄まじい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
すさまじい,ひどい,6.2,7,9,5,7,3,3,3,6,8,3,adjective,yes,dict,dict,no
すさまじい,恐ろしい,6.4,6,8,7,4,7,6,5,6,5,3,adjective,yes,dict,dict,no
すさまじい,騒々しい,5,5,8,6,3,3,4,3,5,5,2,adjective,yes,dict,dict,no
すさまじい,うるさい,5.6,5,9,7,3,4,3,3,5,6,2,adjective,yes,dict,dict,no
すさまじい,激しい,7.6,6,8,7,9,8,7,5,8,8,6,adjective,yes,dict,dict,no
すさまじい,騒がしい,6,5,8,8,6,3,4,3,6,5,2,adjective,yes,dict,dict,no
すさまじい,強い,6.8,6,8,9,8,3,6,5,6,8,5,adjective,yes,dict,dict,no
すさまじい,ものすごい,8.8,8,9,9,9,9,9,7,9,8,7,adjective,yes,dict,dict,no
すさまじい,素晴らしい,4.8,5,9,8,1,1,3,1,7,3,3,adjective,yes,dict,dict,no
すさまじかった,すごかった,8.8,8,9,10,9,8,8,5,7,7,7,adjective,yes,conj,conj,no
すさまじかった,激しかった,8,9,8,9,7,7,8,5,6,7,6,adjective,yes,conj,conj,no
すさまじかった,物凄かった,8.8,8,9,9,10,8,8,7,7,8,7,adjective,yes,conj,conj,no
すさまじかった,凄まじかった,10,10,10,10,10,10,8,10,10,10,10,adjective,yes,conj,conj,no
すさまじかった,早かった,3.4,4,8,3,1,1,2,1,2,0,1,adjective,yes,conj,conj,no
すさまじく大きい,すさまじい,6.4,5,6,5,9,7,8,4,3,5,3,adjective_phrase,no,dict,dict,n/a
すばらしい,よい,7.4,8,6,8,7,8,8,5,7,8,8,adjective,yes,dict,dict,no
すばらしい,良い,7.2,8,6,7,7,8,7,5,7,8,8,adjective,yes,dict,dict,no
たまらない,ちょうど良い,3.6,2,6,2,2,6,8,2,2,3,7,adjective_phrase,no,dict,dict,n/a
たまらない,心地よい,5.4,5,8,3,5,6,8,3,3,5,8,adjective,yes,dict,dict,no
つつましやか,小さな,5,5,7,5,2,6,7,5,3,5,3,adjective,yes,dict,dict,no
つらい,きつい,8.2,10,7,6,10,8,8,5,9,8,8,adjective,yes,dict,dict,no
つらい,厳しい,7.4,9,6,5,10,7,8,3,7,8,7,adjective,yes,dict,dict,no
つらい,難しい,5.8,3,6,7,6,7,8,2,6,8,4,adjective,yes,dict,dict,no
つらかった,辛かった,9.6,8,10,10,10,10,10,10,10,10,10,adjective,yes,conj,conj,no
つらかった,厳しかった,8.2,9,8,7,10,7,7,3,7,8,7,adjective,yes,conj,conj,no
つらかった,しんどかった,9.2,9,10,10,9,8,8,6,8,8,8,adjective,yes,conj,conj,no
とげとげしかった,厳しかった,5.6,7,6,6,3,6,7,2,3,0,2,adjective,yes,conj,conj,no
とてつもない,すさまじい,6,3,7,5,8,7,7,6,6,5,6,adjective,yes,dict,dict,no
とてつもない,恐ろしい,5,2,5,5,7,6,8,5,7,3,4,adjective,yes,dict,dict,no
とてつもない,ひどい,4.8,2,5,4,7,6,7,3,4,3,5,adjective,yes,dict,dict,no
とてつもない,激しい,8.2,6,9,9,9,8,3,7,8,7,8,adjective,yes,dict,dict,no
とてつもない,すごい,8,7,9,9,8,7,6,7,8,9,8,adjective,yes,dict,dict,no
ない,無い,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
ひどい,恐ろしい,6.4,6,7,7,6,6,7,3,4,5,6,adjective,yes,dict,dict,no
ひどい,凄い,7,6,8,9,8,4,3,2,6,9,3,adjective,yes,dict,dict,no
ひどい,激しい,6.8,6,9,7,8,4,3,2,5,9,5,adjective,yes,dict,dict,no
ひどい,すごい,7.2,6,9,10,8,3,6,2,6,9,5,adjective,yes,dict,dict,no
ふさわしい,正しい,5.4,7,5,5,4,6,5,5,5,7,4,adjective,yes,dict,dict,no
ふさわしい,好ましい,6.6,6,6,7,7,7,7,6,7,7,7,adjective,yes,dict,dict,no
ふさわしい,良い,7.2,7,7,7,8,7,7,4,6,7,6,adjective,yes,dict,dict,no
ふさわしい,いい,7.2,7,7,7,8,7,7,4,5,7,6,adjective,yes,dict,dict,no
ふさわしい,願わしい,7.4,6,8,8,7,8,7,5,5,9,7,adjective,yes,dict,dict,no
ほしい,嬉しい,3.6,4,9,0,2,3,3,2,5,0,1,adjective,yes,dict,dict,no
ほしい,うれしい,3.6,4,9,0,2,3,3,2,5,0,1,adjective,yes,dict,dict,no
ほしかった,望ましい,5.2,3,7,6,3,7,8,5,4,5,2,adjective,yes,conj,dict,no
ほしかった,好ましい,5.6,5,9,3,3,8,4,2,6,3,5,adjective,yes,conj,dict,yes
みっともない,悲しい,5,5,9,7,1,3,3,3,5,6,2,adjective,yes,dict,dict,no
みっともなかった,恥ずかしかった,8,7,9,8,9,7,8,5,8,7,8,adjective,yes,conj,conj,no
みっともなかった,嘆かわしかった,6,7,7,7,3,6,6,3,6,5,7,adjective,yes,conj,conj,no
むなしい,かなしい,6.4,5,8,8,5,6,8,4,6,6,6,adjective,yes,dict,dict,no
むなしい,寂しい,6.8,6,7,8,7,6,8,5,6,6,7,adjective,yes,dict,dict,no
むなしい,さびしい,5.6,4,6,5,7,6,8,5,6,6,7,adjective,yes,dict,dict,no
むなしい,悲しい,6.2,6,7,6,6,6,8,4,5,6,6,adjective,yes,dict,dict,no
むなしい,虚しい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
めんどくさい,込み入って煩わしい,8,6,9,8,9,8,7,5,7,5,7,adjective_phrase,no,dict,dict,n/a
めんどくさい,ややこしい,7,6,8,5,9,7,8,4,6,6,6,adjective,yes,dict,dict,no
ものすごい,どえらえい,8.2,8,8,10,9,6,7,8,8,8,7,adjective,no,dict,dict,n/a
ものすごい,素晴らしい,5.2,1,6,5,7,7,9,3,5,5,6,adjective,yes,dict,dict,no
ものすごい,とてつもない,6.8,3,7,8,8,8,8,6,7,8,8,adjective,yes,dict,dict,no
ものすごい,凄い,7.4,4,8,7,9,9,8,6,7,8,9,adjective,yes,dict,dict,no
ものすごい,すごい,7.4,4,8,7,9,9,8,6,7,8,9,adjective,yes,dict,dict,no
ものすごい,すばらしい,6.4,7,5,7,6,7,7,3,5,5,7,adjective,yes,dict,dict,no
ものすごい,ひどい,7,7,8,9,8,3,3,3,7,8,5,adjective,yes,dict,dict,no
ものすごい,激しい,7.8,6,9,8,9,7,7,7,8,8,7,adjective,yes,dict,dict,no
ものすごい,恐ろしい,6.6,6,9,8,6,4,4,3,6,0,5,adjective,yes,dict,dict,no
ものすごい,騒々しい,6,6,9,6,6,3,4,5,6,7,2,adjective,yes,dict,dict,no
もの凄い,すごい,7.6,5,8,8,8,9,7,6,7,8,9,adjective,yes,dict,dict,no
もの凄い,凄い,7.8,9,6,7,8,9,7,6,7,8,9,adjective,yes,dict,dict,no
もの凄い,激しい,7.4,7,7,9,7,7,7,3,3,5,7,adjective,yes,dict,dict,no
もの凄い,すさまじい,8.8,9,8,10,9,8,7,5,7,8,7,adjective,yes,dict,dict,no
もの凄い,ひどい,6.2,6,6,7,6,6,6,3,2,3,5,adjective,yes,dict,dict,no
もの凄い,ものすごい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
もろい,崩れやすい,6.8,3,7,7,9,8,8,7,7,6,9,adjective,no,dict,dict,n/a
もろい,割れやすい,5.2,3,7,4,4,8,8,3,8,6,9,adjective,no,dict,dict,n/a
もろい,壊れやすい,7,5,8,5,9,8,8,6,7,6,9,adjective,no,dict,dict,n/a
もろい,弱い,7,9,7,6,6,7,9,5,7,7,9,adjective,yes,dict,dict,no
もろくて,流れやすくて,5.8,5,9,7,6,2,4,3,5,2,1,adjective,no,conj,conj,n/a
やかましい,騒々しい,7.8,6,7,8,10,8,8,8,8,7,9,adjective,yes,dict,dict,no
やかましい,激しい,5.6,6,8,6,6,2,6,5,6,7,5,adjective,yes,dict,dict,no
ややこしい,わかりにくい,7.2,5,8,7,9,7,9,6,9,5,9,adjective,no,dict,dict,n/a
ややこしい,煩わしい,6.6,5,9,5,8,6,8,3,7,5,9,adjective,yes,dict,dict,no
ややこしい,紛らわしい,5.4,4,8,5,2,8,9,8,3,5,8,adjective,yes,dict,dict,no
ややこしい,難しい,6.6,9,6,5,8,5,8,5,6,7,8,adjective,yes,dict,dict,no
ややこしい,細かい,5,4,7,5,3,6,7,2,3,3,0,adjective,yes,dict,dict,no
ややこしい,面倒くさい,5.8,5,7,5,7,5,8,2,4,7,7,adjective,yes,dict,dict,no
ややこしい,複雑である,7.6,5,8,7,10,8,9,7,7,7,9,adjective,yes,dict,dict,yes
やるせない,切ない,7.6,8,8,10,4,8,9,7,7,7,10,adjective,yes,dict,dict,no
やるせない,辛い,6,6,8,6,3,7,8,6,4,5,8,adjective,yes,dict,dict,no
やるせない,つらい,7.6,8,9,7,7,7,8,6,4,5,8,adjective,yes,dict,dict,no
やるせない,心苦しい,7,7,8,7,7,6,8,3,3,3,9,adjective,yes,dict,dict,no
やるせない,悲しい,6.2,6,6,7,5,7,8,3,6,7,7,adjective,yes,dict,dict,no
やるせない,苦しい,5.4,7,6,7,4,3,8,4,4,6,7,adjective,yes,dict,dict,no
よい,ふさわしい,6.6,9,8,5,6,5,8,4,8,8,8,adjective,yes,dict,dict,no
よい,正しい,7.2,8,6,8,7,7,7,5,7,8,8,adjective,yes,dict,dict,no
よい,願わしい,6.8,8,8,6,6,6,9,3,6,6,7,adjective,yes,dict,dict,no
わずらわしい,邪魔くさい,7,8,10,10,4,3,8,6,7,8,6,adjective,yes,dict,dict,no
わずらわしい,煩わしい,10,10,10,10,10,10,8,10,10,10,10,adjective,yes,dict,dict,no
わずらわしかった,うっとうしかった,7,8,9,8,5,5,9,7,7,8,9,adjective,yes,conj,conj,no
わずらわしかった,煩わしかった,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,conj,conj,no
不正の無い,厳しい,4.6,7,5,5,6,0,4,0,6,8,4,adjective_phrase,no,dict,dict,n/a
不甲斐ない,情けない,7,4,7,8,8,8,8,5,9,9,8,adjective,yes,dict,dict,no
久しい,懐かしい,6.2,6,9,5,6,5,7,8,7,9,6,adjective,yes,dict,dict,no
久しい,長い,6.2,5,7,8,4,7,8,4,5,9,7,adjective,yes,dict,dict,no
乏しい,あまりない,6.8,8,6,5,8,7,3,7,8,8,6,adjective_phrase,no,dict,dict,n/a
乏しい,細い,4.2,6,5,1,6,3,3,5,6,2,2,adjective,yes,dict,dict,no
乏しい,薄い,4.6,7,5,2,6,3,3,5,7,7,2,adjective,yes,dict,dict,no
乏しい,弱い,4.4,6,5,2,6,3,2,5,6,7,2,adjective,yes,dict,dict,no
乏しい,浅い,5.4,7,5,5,7,3,2,5,7,8,2,adjective,yes,dict,dict,no
乏しい,ない,4.8,4,6,5,7,2,3,5,7,6,3,adjective,yes,dict,dict,no
乏しい,貧しい,7.4,8,8,7,8,6,8,7,9,8,4,adjective,yes,dict,dict,no
乏しい,無い,5,5,6,5,7,2,3,5,7,6,3,adjective,yes,dict,dict,no
乏しい,小さい,5,5,5,6,6,3,2,5,6,7,2,adjective,yes,dict,dict,no
乏しい,細かい,2.6,5,6,2,0,0,2,5,6,3,2,adjective,yes,dict,dict,no
乏しき,貧しき,8.2,9,9,9,8,6,8,7,9,8,4,adjective,yes,conj_classic,conj_classic,no
侘しい,寂しい,7.4,7,9,7,6,8,7,5,8,8,8,adjective,yes,dict,dict,no
侘しい,むなしい,7.4,8,8,9,6,6,10,7,7,8,7,adjective,yes,dict,dict,no
侘しい,さびしい,6.6,6,7,6,6,8,7,5,9,9,8,adjective,yes,dict,dict,no
凄い,素晴らしい,5,6,7,4,2,6,8,8,3,8,8,adjective,yes,dict,dict,no
凄い,すごい,10,10,10,10,10,10,10,10,10,10,10,adjective,yes,dict,dict,no
凄い,激しい,7,6,7,8,6,8,5,5,8,6,6,adjective,yes,dict,dict,no
凄まじい,激しい,6,6,6,6,5,7,9,8,3,9,7,adjective,yes,dict,dict,no
凄まじい,強い,6,6,5,7,6,6,4,5,6,6,5,adjective,yes,dict,dict,no
凄まじかった,激しかった,7.4,9,7,9,5,7,8,8,3,10,7,adjective,yes,conj,conj,no
凄まじかった,すごかった,8.8,9,9,9,9,8,9,9,3,10,9,adjective,yes,conj,conj,no
凄まじかった,早かった,3.2,4,0,4,5,3,3,2,5,0,2,adjective,yes,conj,conj,no
切ない,心憂い,6.8,9,4,6,9,6,9,8,8,9,6,adjective,yes,dict,dict,no
切ない,苦しい,5,2,6,5,6,6,9,8,5,9,4,adjective,yes,dict,dict,no
切ない,寂しい,6.4,5,5,7,7,8,9,8,3,9,6,adjective,yes,dict,dict,no
切ない,つらい,4.8,4,6,4,6,4,9,8,5,9,3,adjective,yes,dict,dict,no
切ない,悲しい,5.6,4,6,5,5,8,9,8,5,9,6,adjective,yes,dict,dict,no
切ない,辛い,5.6,5,6,5,6,6,9,9,5,9,4,adjective,yes,dict,dict,no
力ない,小さい,4.2,5,5,4,5,2,3,3,6,8,5,adjective,no,dict,dict,n/a
力強い,強い,7.6,9,7,8,7,7,7,7,7,8,5,adjective,yes,dict,dict,no
力強い,激しい,4,6,4,2,5,3,3,5,5,7,5,adjective,yes,dict,dict,no
危ない,荒い,5.8,5,9,9,1,5,3,2,5,6,2,adjective,yes,dict,dict,no
厳しい,激しい,5.4,8,5,8,1,5,4,5,6,7,3,adjective,yes,dict,dict,no
可笑しい,面白い,7,5,9,7,8,6,9,8,8,6,8,adjective,yes,dict,dict,no
喜ばしい,ほしかった,5.8,6,9,6,5,3,3,5,6,5,3,adjective,yes,dict,conj,no
喜ばしい,好ましい,5.2,3,7,4,7,5,8,4,7,7,7,adjective,yes,dict,dict,no
喜ばしい,うれしい,6.6,6,9,7,5,6,9,7,7,8,8,adjective,yes,dict,dict,no
喜ばしい,良い,5.6,4,7,6,6,5,7,3,8,8,8,adjective,yes,dict,dict,no
喜ばしい,望ましい,6.2,5,7,7,6,6,7,4,6,7,6,adjective,yes,dict,dict,no
喜ばしい,願わしい,7,6,8,7,7,7,7,3,7,7,6,adjective,yes,dict,dict,no
喜ばしい,いい,5.8,7,6,5,5,6,8,3,6,8,8,adjective,yes,dict,dict,no
喜ばしい,嬉しい,6.8,8,7,7,5,7,9,7,7,8,8,adjective,yes,dict,dict,no
喜ばしい,素晴らしい,6.8,6,9,10,3,6,4,7,5,7,5,adjective,yes,dict,dict,no
喜ばしい,明るい,6.6,5,9,10,2,7,3,5,4,5,5,adjective,yes,dict,dict,no
嘆かわしい,恥ずかしい,6.2,7,8,7,4,5,6,5,6,6,5,adjective,yes,dict,dict,no
嘆かわしい,情けない,7.2,7,6,8,7,8,8,5,9,9,8,adjective,yes,dict,dict,no
回りくどい,ややこしい,7.4,7,9,9,6,6,9,3,6,7,4,adjective,yes,dict,dict,no
回りくどい,難しい,6.6,8,7,7,5,6,8,2,6,6,5,adjective,yes,dict,dict,no
回りくどい,紛らわしい,7,8,9,9,5,4,9,5,7,7,3,adjective,yes,dict,dict,no
堅苦しげな,堅苦しい,7.8,9,9,9,4,8,8,4,9,10,8,adjective,yes,conj,dict,yes
堅苦しげな,息苦しい,6.2,7,7,7,4,6,7,4,6,6,7,adjective,yes,conj,dict,yes
壊れやすい,崩れやすい,6.8,8,7,9,6,4,9,5,8,8,7,adjective,no,conj_verb,conj_verb,n/a
壊れやすい,割れやすい,6.2,8,7,7,5,4,9,5,8,6,7,adjective,no,conj_verb,conj_verb,n/a
大きい,広い,7,8,8,9,5,5,6,7,6,7,5,adjective,yes,dict,dict,no
好ましい,よい,6.6,8,6,8,6,5,9,9,5,8,8,adjective,yes,dict,dict,no
好ましい,正しい,5.2,6,6,4,5,5,7,3,3,7,7,adjective,yes,dict,dict,no
好ましい,良い,6.4,7,6,8,6,5,9,3,5,8,8,adjective,yes,dict,dict,no
好ましい,願わしい,8.6,8,9,9,8,9,9,5,6,8,8,adjective,yes,dict,dict,no
好ましい,嬉しい,6.8,7,8,8,7,4,5,5,5,7,5,adjective,yes,dict,dict,no
好ましい,明るい,4.8,5,8,5,3,3,3,5,5,7,3,adjective,yes,dict,dict,no
嬉しい,望ましい,5.6,8,6,4,5,5,8,4,6,7,6,adjective,yes,dict,dict,no
嬉しい,いい,4.4,4,6,3,5,4,8,3,6,8,8,adjective,yes,dict,dict,no
嬉しい,良い,6,6,6,8,5,5,8,3,6,8,8,adjective,yes,dict,dict,no
嬉しい,明るい,7,5,9,10,3,8,4,5,5,5,3,adjective,yes,dict,dict,no
寂しい,悲しい,6,6,5,8,5,6,6,5,7,8,9,adjective,yes,dict,dict,no
小さい,弱い,5.6,6,5,7,6,4,6,6,5,6,3,adjective,yes,dict,dict,no
小さな,狭い,5.6,6,5,4,7,6,4,5,6,2,5,adjective,yes,dict,dict,no
小さな,つつましやかな,4.4,6,7,5,1,3,4,5,6,6,2,adjective,yes,dict,dict,yes
小高い,高い,4.4,4,6,4,6,2,1,0,5,5,3,adjective,yes,dict,dict,no
少し高い,高い,4.2,1,6,5,6,3,1,1,5,5,3,adjective_phrase,no,dict,dict,n/a
少ない,貧しい,4.6,4,6,8,3,2,8,7,7,8,2,adjective,yes,dict,dict,no
少ない,乏しい,7.2,6,7,9,7,7,8,7,7,8,4,adjective,yes,dict,dict,no
少ない,弱い,4.2,5,4,6,3,3,5,8,5,6,3,adjective,yes,dict,dict,no
居づらい,良くない,6.2,6,8,8,6,3,4,5,7,7,3,adjective,no,dict,dict,n/a
居づらそう,居辛そう,10,10,10,10,10,10,10,10,8,10,10,adjective,no,conj,conj,n/a
居づらそう,ばつの悪そう,6.2,4,7,7,6,7,8,9,5,8,8,adjective_phrase,no,conj,conj,n/a
居づらそう,居心地の悪そう,7.4,6,8,8,7,8,9,9,8,10,9,adjective_phrase,no,conj,conj,n/a
居づらそう,バツの悪そう,7.8,6,9,9,7,8,8,7,8,9,7,adjective_phrase,no,conj,conj,n/a
